property_id,property_index,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,subject_id
5375,5375,Single Family,Detached,,1056.0,,,,,,,477000.0,,15 Winchester Avenue,Nova Scotia,Nova Scotia,B3P 2C9,44.6315,-63.6173,5145.0,1932.0,Fully Developed,,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5376,5376,Condominium,Condo Apartment,,1195.0,,,,,,,478000.0,,Unit 1212 60 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 0A9,44.632,-63.6336,,2013.0,None,,Multiplex,Heat Pump,Heat Pump,False,,False,False,,False,41
5377,5377,Condominium,Condo Apartment,,1035.0,,,,,,,449000.0,,Unit 609 60 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 0A9,44.632,-63.6336,,2012.0,None,,Multiplex,Heat Pump,Heat Pump,False,,False,False,,False,41
5378,5378,Single Family,Detached,,1834.0,,,,,,,678000.0,,45 Ridgestone Court,Nova Scotia,Nova Scotia,B3N 3H8,44.6331,-63.6317,4429.0,2007.0,"Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump, Hot Water","Baseboard, Heat Pump, Hot Water",False,,False,False,,False,41
5379,5379,Condominium,Condo Townhouse,,1080.0,,,,,,,348000.0,,46 Drumdonald Road,Nova Scotia,Nova Scotia,B3P 2K9,44.6252,-63.6206,,1978.0,None,,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5380,5380,Duplex,,,,,,,,,,413000.0,,7 Layton Road,Nova Scotia,Nova Scotia,B3P 1Z9,44.6215,-63.6192,5000.0,1980.0,,,,,,False,,False,False,,False,41
5381,5381,Single Family,Detached,,1900.0,,,,,,,781000.0,,19 Darjeeling Drive,Nova Scotia,Nova Scotia,B3P 0J9,44.624,-63.6209,4354.0,2019.0,"Fully Developed, Walkout",,2 Level,Heat Pump,Heat Pump,False,,False,False,,False,41
5382,5382,Single Family,Detached,,1417.0,,,,,,,652050.0,,33 Fenwood Road,Nova Scotia,Nova Scotia,B3N 1G9,44.6363,-63.6275,5000.0,1958.0,"Full, Partially Developed, Walkout",,"2 Level, 3 Level","Furnace, Forced Air, Heat Pump, Ducted Cooling","Furnace, Forced Air, Heat Pump, Ducted Cooling",False,,False,False,,False,41
5383,5383,Single Family,Semi-Detached,,1344.0,,,,,,,520000.0,,10 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 3H5,44.6318,-63.6299,3655.0,2003.0,"Full, Fully Developed, Walkout",,2 Level,"Baseboard, Furnace, Hot Water","Baseboard, Furnace, Hot Water",False,,False,False,,False,41
5384,5384,Single Family,Detached,,1475.0,,,,,,,548500.0,,3 Bermuda Avenue,Nova Scotia,Nova Scotia,B3N 1E8,44.6351,-63.625,8100.0,,"Crawl Space, Other",,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5385,5385,Condominium,Condo Apartment,,1324.0,,,,,,,430000.0,,Unit 404 201 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 3J4,44.6357,-63.6373,,2001.0,None,,Multiplex,In Floor,In Floor,False,,False,False,,False,41
5386,5386,Single Family,Semi-Detached,,1360.0,,,,,,,520000.0,,4 Brewer Court,Nova Scotia,Nova Scotia,B3N 1W1,44.6327,-63.6287,2597.0,2012.0,"Fully Developed, Walkout",,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5387,5387,Single Family,Semi-Detached,,1422.0,,,,,,,566000.0,,27 Halef Court,Nova Scotia,Nova Scotia,B3N 1E1,44.6335,-63.6277,8059.0,2011.0,"Full, Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump, Fireplace","Baseboard, Heat Pump, Fireplace",False,,False,False,,False,41
5388,5388,Single Family,Detached,,3133.0,,,,,,,1570000.0,,36 Glen Eagle Way,Nova Scotia,Nova Scotia,B3N 3J1,44.6478,-63.6307,12492.0,2000.0,"Full, Fully Developed, Walkout",,2 Level,"Heat Pump, Hot Water, Fireplace, In Floor, Ductless Cooling","Heat Pump, Hot Water, Fireplace, In Floor, Ductless Cooling",False,,False,False,,False,41
5389,5389,Condominium,Condo Apartment,,1000.0,,,,,,,469250.0,,Unit 101 85 Spinnaker Drive,Nova Scotia,Nova Scotia,B3N 3E3,44.6373,-63.6174,,1990.0,None,,Multiplex,"Baseboard, Heat Pump, Ductless Cooling","Baseboard, Heat Pump, Ductless Cooling",False,,False,False,,False,41
5390,5390,Condominium,Condo Townhouse,,960.0,,,,,,,308750.0,,94 Shepherd Road,Nova Scotia,Nova Scotia,B3P 2K8,44.6262,-63.6205,,1974.0,None,,4 Level,Baseboard,Baseboard,False,,False,False,,False,41
5391,5391,Single Family,Detached,,2148.0,,,,,,,763000.0,,44 Hadley Crescent,Nova Scotia,Nova Scotia,B3P 1P1,44.6236,-63.6242,5025.0,2017.0,None,,2 Level,"Baseboard, Radiant, Heat Pump, Hot Water, Ductless Cooling","Baseboard, Radiant, Heat Pump, Hot Water, Ductless Cooling",False,,False,False,,False,41
5392,5392,Single Family,Semi-Detached,,1987.0,,,,,,,630000.0,,55 Herring Cove Road,Nova Scotia,Nova Scotia,B3N 1P9,44.6344,-63.6208,4432.0,2011.0,"Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump, Fireplace","Baseboard, Heat Pump, Fireplace",False,,False,False,,False,41
5393,5393,Condominium,Condo Townhouse,,1440.0,,,,,,,430500.0,,80 Ridge Valley Road,Nova Scotia,Nova Scotia,B3P 2J9,44.6293,-63.6207,,1973.0,None,,3 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5394,5394,Single Family,Detached,,892.0,,,,,,,457000.0,,6 Maplewood Drive,Nova Scotia,Nova Scotia,B3N 1C3,44.6347,-63.6221,5000.0,1946.0,"Undeveloped, Walkout",,1.5 Level,Forced Air,Forced Air,False,,False,False,,False,41
5395,5395,Fourplex,,,,,,,,,,915000.0,,11 Melwood Avenue,Nova Scotia,Nova Scotia,B3N 1E4,44.6373,-63.6216,7200.0,,,,,,,False,,False,False,,False,41
5396,5396,Condominium,Condo Apartment,,989.0,,,,,,,483000.0,,Unit 310 80 Spinnaker Drive,Nova Scotia,Nova Scotia,B3N 3B5,44.6379,-63.6175,,1989.0,None,,1 Level,Baseboard,Baseboard,False,,False,False,,False,41
5397,5397,Condominium,Condo Townhouse,,960.0,,,,,,,375000.0,,40 Cavendish Road,Nova Scotia,Nova Scotia,B3P 2J7,44.6288,-63.619,,1973.0,Fully Developed,,3 Level,Baseboard,Baseboard,False,,False,False,,False,41
5398,5398,Single Family,Detached,,1620.0,,,,,,,650000.0,,35 Fenwood Road,Nova Scotia,Nova Scotia,B3N 1G9,44.6363,-63.6273,5000.0,1953.0,"Fully Developed, Walkout",,2 Level,"Baseboard, Furnace, Radiator","Baseboard, Furnace, Radiator",False,,False,False,,False,41
5399,5399,Single Family,Detached,,1544.0,,,,,,,525000.0,,204 Herring Cove Road,Nova Scotia,Nova Scotia,B3P 1K7,44.6232,-63.6174,4964.0,1945.0,Fully Developed,,1 3/4 Storey,Baseboard,Baseboard,False,,False,False,,False,41
5400,5400,Single Family,Detached,,2042.0,,,,,,,650000.0,,1 Shaw Crescent,Nova Scotia,Nova Scotia,B3P 1V2,44.6298,-63.6066,7500.0,1963.0,"Full, Partially Developed",,Side Split,"Baseboard, Hot Water","Baseboard, Hot Water",False,,False,False,,False,41
5401,5401,Duplex,Over-Under,,1064.0,,,,,,,740000.0,,7095 Churchill Drive,Nova Scotia,Nova Scotia,B3L 3H7,44.6429,-63.6171,3048.0,1951.0,"Fully Developed, Walkout",,2 Level,"Radiant, Hot Water","Radiant, Hot Water",False,,False,False,,False,41
5402,5402,Condominium,Condo Apartment,,1157.0,,,,,,,463000.0,,Unit 1012 60 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 0A9,44.632,-63.6336,,2010.0,None,,Multiplex,Heat Pump,Heat Pump,False,,False,False,,False,41
5403,5403,Single Family,Detached,,2397.0,,,,,,,1246380.0,,8 Rosemount Ave,Nova Scotia,Nova Scotia,B3N 1X8,44.6451,-63.6292,9230.0,1951.0,Fully Developed,,2 Level,"Baseboard, Heat Pump, Hot Water","Baseboard, Heat Pump, Hot Water",False,,False,False,,False,41
5404,5404,Condominium,Condo Apartment,,1063.0,,,,,,,409000.0,,Unit 139 75 Bromley Road,Nova Scotia,Nova Scotia,B3P 2L6,44.6284,-63.6205,,1970.0,"Full, Fully Developed, Walkout",,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5405,5405,Condominium,Condo Townhouse,,960.0,,,,,,,320000.0,,91 Bromley Road,Nova Scotia,Nova Scotia,B3P 2L6,44.628,-63.6203,,1975.0,None,,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5406,5406,Condominium,Condo Townhouse,,928.0,,,,,,,300000.0,,57 Shepherd Road,Nova Scotia,Nova Scotia,B3P 2K6,44.6262,-63.6195,,1974.0,None,,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5407,5407,Single Family,Detached,,964.0,,,,,,,600000.0,,6934 Chebucto Road,Nova Scotia,Nova Scotia,B3L 1M5,44.645,-63.6158,4669.0,1944.0,Partially Developed,,1.5 Level,"Radiant, Heat Pump, Radiator, Hot Water, Fireplace, Ductless Cooling","Radiant, Heat Pump, Radiator, Hot Water, Fireplace, Ductless Cooling",False,,False,False,,False,41
5408,5408,Single Family,Detached,,1056.0,,,,,,,755000.0,,2471 Quinn Street,Nova Scotia,Nova Scotia,B3L 3E5,44.6451,-63.6117,5280.0,1940.0,"Full, Partially Developed",,2 Level,Heat Pump,Heat Pump,False,,False,False,,False,41
5409,5409,Single Family,Detached,,3742.0,,,,,,,1853000.0,,15 Pinehaven Drive,Nova Scotia,Nova Scotia,B3P 1Y9,44.6331,-63.609,8905.0,2005.0,"Full, Walkout",,2.5 Level,"Baseboard, Radiant, Hot Water, Fireplace","Baseboard, Radiant, Hot Water, Fireplace",False,,False,False,,False,41
5410,5410,Single Family,Townhouse,,1612.0,,,,,,,625000.0,,565 Cowie Hill Road,Nova Scotia,Nova Scotia,B3P 1P1,44.624,-63.6222,2170.0,2019.0,"Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5411,5411,Single Family,Detached,,1986.0,,,,,,,620000.0,,20 Colindale Street,Nova Scotia,Nova Scotia,B3P 2A2,44.629,-63.6117,11250.0,1960.0,Undeveloped,,4 Level Side Split,"Baseboard, Furnace, Hot Water","Baseboard, Furnace, Hot Water",False,,False,False,,False,41
5412,5412,Single Family,Detached,,1920.0,,,,,,,680000.0,,23 White Dove Court,Nova Scotia,Nova Scotia,B3N 3G5,44.6304,-63.6272,5058.0,2003.0,Fully Developed,,2 Level,"Baseboard, Heat Pump, Hot Water, Fireplace","Baseboard, Heat Pump, Hot Water, Fireplace",False,,False,False,,False,41
5413,5413,Duplex,,,,,,,,,,550000.0,,49 Punch Bowl Drive,Nova Scotia,Nova Scotia,B3P 2C4,44.6238,-63.6185,7300.0,1955.0,,,,,,False,,False,False,,False,41
5414,5414,Single Family,Townhouse,,1920.0,,,,,,,800000.0,,197 Spinnaker Drive,Nova Scotia,Nova Scotia,B3N 3C3,44.6364,-63.6161,2246.0,1989.0,Fully Developed,,2.5 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5415,5415,Single Family,Semi-Detached,,1313.0,,,,,,,460000.0,,62 Feruz Crescent,Nova Scotia,Nova Scotia,B3R 2N3,44.6162,-63.6175,2523.0,2004.0,Partially Developed,,2 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5416,5416,Single Family,Detached,,1762.0,,,,,,,1005000.0,,6858 Churchill Drive,Nova Scotia,Nova Scotia,B3L 1E7,44.642,-63.6108,5733.0,1940.0,Undeveloped,,2 Level,"Baseboard, Hot Water, Ductless Cooling","Baseboard, Hot Water, Ductless Cooling",False,,False,False,,False,41
5417,5417,Single Family,Detached,,1453.0,,,,,,,820000.0,,2161 Blink Bonnie Terrace,Nova Scotia,Nova Scotia,B3L 3E8,44.6427,-63.6111,3240.0,1938.0,Fully Developed,,2 Level,"Furnace, Radiator, Hot Water","Furnace, Radiator, Hot Water",False,,False,False,,False,41
5418,5418,Single Family,Semi-Detached,,2036.0,,,,,,,800000.0,,106 Anchor Drive,Nova Scotia,Nova Scotia,B3N 3E1,44.6389,-63.6172,4044.0,1997.0,None,,"3 Level, 3 Level","Baseboard, Radiant, Fireplace","Baseboard, Radiant, Fireplace",False,,False,False,,False,41
5419,5419,Single Family,Detached,,2028.0,,,,,,,1100000.0,,15 Dunniker Road,Nova Scotia,Nova Scotia,B3P 0A9,44.6217,-63.6117,8250.0,2009.0,"Fully Developed, Walkout",,3 Level,"Radiant, Fireplace, In Floor","Radiant, Fireplace, In Floor",False,,False,False,,False,41
5420,5420,Condominium,Condo Apartment,,430.0,,,,,,,289900.0,,Unit 105 202 Walter Havill,Nova Scotia,Nova Scotia,B3N 3M4,44.6348,-63.6375,,2003.0,None,,1 Level,Baseboard,Baseboard,False,,False,False,,False,41
5421,5421,Condominium,Condo Apartment,,1185.0,,,,,,,435000.0,,Unit 202 12 Spinnaker Drive,Nova Scotia,Nova Scotia,B3N 3A8,44.6377,-63.6187,,1987.0,None,,Multiplex,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5422,5422,Single Family,Semi-Detached,,1402.0,,,,,,,545000.0,,18 Halef Court,Nova Scotia,Nova Scotia,B3N 0C1,44.6337,-63.6282,2614.0,2011.0,"Full, Fully Developed",,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5423,5423,Condominium,Condo Apartment,,1178.0,,,,,,,499000.0,,Unit 700 200 Crown Drive,Nova Scotia,Nova Scotia,B3N 0B1,44.6397,-63.6283,,2009.0,None,,1 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5424,5424,Single Family,Detached,,1270.0,,,,,,,735000.0,,25 Westgate Drive,Nova Scotia,Nova Scotia,B3P 1T7,44.6298,-63.6063,8031.0,1960.0,"Full, Fully Developed, Walkout",,Bungalow,"Baseboard, Heat Pump, Hot Water","Baseboard, Heat Pump, Hot Water",False,,False,False,,False,41
5425,5425,Single Family,Detached,,1900.0,,,,,,,810000.0,,17 Darjeeling Drive,Nova Scotia,Nova Scotia,B3P 0J9,44.6239,-63.621,4613.0,2019.0,"Fully Developed, Walkout",,2 Level,"Heat Pump, Fireplace","Heat Pump, Fireplace",False,,False,False,,False,41
5426,5426,Single Family,Detached,,2175.0,,,,,,,995000.0,,12 Rosemount Avenue,Nova Scotia,Nova Scotia,B3N 1X8,44.6449,-63.6295,10990.0,1953.0,"Undeveloped, Full",,2.5 Level,"Radiator, Hot Water, Fireplace","Radiator, Hot Water, Fireplace",False,,False,False,,False,41
5427,5427,Single Family,Detached,,2636.0,,,,,,,773000.0,,30 Darjeeling Drive,Nova Scotia,Nova Scotia,B3P 0K1,44.6244,-63.6211,3265.0,2021.0,"Full, Fully Developed, Walkout",,3 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5428,5428,Single Family,Semi-Detached,,1852.0,,,,,,,555000.0,,16 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 3H6,44.6319,-63.6301,4164.0,2003.0,"Full, Fully Developed, Walkout",,3 Level,"Baseboard, Hot Water","Baseboard, Hot Water",False,,False,False,,False,41
5429,5429,Condominium,Condo Apartment,,1326.0,,,,,,,459900.0,,Unit 410 60 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 0A9,44.632,-63.6336,,2010.0,None,,Multiplex,"Heat Pump, Ductless Cooling","Heat Pump, Ductless Cooling",False,,False,False,,False,41
5430,5430,Single Family,Detached,,1518.0,,,,,,,596900.0,,42 Pinehaven Drive,Nova Scotia,Nova Scotia,B3P 1Y9,44.6338,-63.6089,24800.0,1984.0,"Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump, Hot Water","Baseboard, Heat Pump, Hot Water",False,,False,False,,False,41
5431,5431,Single Family,Semi-Detached,,1224.0,,,,,,,477000.0,,29 Tamarack Drive,Nova Scotia,Nova Scotia,B2W 5P6,44.6288,-63.6275,3639.0,1993.0,"Undeveloped, Full",,2 Level,"Forced Air, Heat Pump","Forced Air, Heat Pump",False,,False,False,,False,41
5432,5432,Single Family,Semi-Detached,,1782.0,,,,,,,356500.0,,178 Herring Cove Road,Nova Scotia,Nova Scotia,B3P 1K7,44.6252,-63.6166,3195.0,1987.0,Full,,3 Level,Baseboard,Baseboard,False,,False,False,,False,41
5433,5433,Single Family,Semi-Detached,,1630.0,,,,,,,710000.0,,25 Grenoble Court,Nova Scotia,Nova Scotia,B3P 0J8,44.6229,-63.6208,3220.0,2020.0,"Full, Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,41
5434,5434,Single Family,Detached,,1542.0,,,,,,,630000.0,,3 Ferguson Lane,Nova Scotia,Nova Scotia,B3P 1X3,44.6182,-63.617,10300.0,1959.0,"Full, Partially Developed, Walkout",,2 Level,Baseboard,Baseboard,False,,False,False,,False,41
5435,5435,Single Family,Detached,,850.0,,,,,,,720000.0,,72 Craigmore Drive,Nova Scotia,Nova Scotia,B3N 1M3,44.6424,-63.6242,6350.0,1955.0,"Fully Developed, Walkout",,Bungalow,"Baseboard, Heat Pump, Ductless Cooling","Baseboard, Heat Pump, Ductless Cooling",False,,False,False,,False,41
5436,5436,Single Family,Detached,,2117.0,,,,,,,1230000.0,,2390 Armcrescent West Avenue,Nova Scotia,Nova Scotia,B3L 3E3,44.6446,-63.6107,6050.0,1949.0,Full,,2 Level,Radiator,Radiator,False,,False,False,,False,41
5437,5437,Single Family,Detached,,1397.0,,,,,,,796500.0,,30 Westgate Drive,Nova Scotia,Nova Scotia,B3P 1T8,44.6287,-63.607,8000.0,1960.0,"Full, Fully Developed, Walkout",,Bungalow,Heat Pump,Heat Pump,False,,False,False,,False,41
5438,5438,Single Family,Detached,,1698.0,,,,,,,694000.0,,39 Ridgestone Court,Nova Scotia,Nova Scotia,B3N 3H8,44.633,-63.6316,3252.0,2006.0,"Fully Developed, Walkout",,2 Level,"Furnace, Heat Pump, Hot Water","Furnace, Heat Pump, Hot Water",False,,False,False,,False,41
5439,5439,Condominium,Condo Apartment,,1157.0,,,,,,,,,Unit 1012 60 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 0A9,44.632,-63.6336,,2010.0,None,,Multiplex,Heat Pump,Heat Pump,False,,False,False,,False,41
5440,5440,Condominium,Condo Townhouse,,1020.0,,,,,,,,,73 Cavendish Road,Nova Scotia,Nova Scotia,B3P 2J6,44.6283,-63.6181,,1974.0,Fully Developed,,3 Level,Baseboard,Baseboard,False,,False,False,,False,41
5441,5441,Condominium,Condo Townhouse,,1020.0,,,,,,,,,Unit 59 59 Shepherd Road,Nova Scotia,Nova Scotia,B3P 2K6,44.6262,-63.6196,,1976.0,None,,4 Level,Baseboard,Baseboard,False,,False,False,,False,41
5442,5442,Condominium,Condo Apartment,,1100.0,,,,,,,,,Unit 403 12 Spinnaker Drive,Nova Scotia,Nova Scotia,B3N 3A8,44.6377,-63.6187,,1988.0,None,,Multiplex,"Baseboard, Fireplace","Baseboard, Fireplace",False,,False,False,,False,41
5443,5443,Condominium,Condo Apartment,,1463.0,,,,,,,,,Unit 514 202 Walter Havill Drive,Nova Scotia,Nova Scotia,B3N 3M4,44.6348,-63.6375,,2006.0,None,,None,"Baseboard, Hot Water","Baseboard, Hot Water",False,,False,False,,False,41
5444,5444,Single Family,Detached,,2616.0,,,,,,,,,38 Stone Gate Drive,Nova Scotia,Nova Scotia,B3N 3J2,44.6361,-63.6357,4893.0,2003.0,Fully Developed,,2 Level,"Baseboard, Furnace, Hot Water","Baseboard, Furnace, Hot Water",False,,False,False,,False,41
5445,5445,Duplex,,,,,,,,,,,,2507-2509 Macdonald Street,Nova Scotia,Nova Scotia,B3L 3G3,44.6443,-63.6137,3300.0,,,,,,,False,,False,False,,False,41
5446,5446,Single Family,Detached,,1610.0,,,,,,,224630.0,,Unit 87 62 North Street,Nova Scotia,Nova Scotia,B2Y 1B7,44.6683,-63.5678,18111.0,1998.0,"Full, Fully Developed, Walkout",,2 Level,"Baseboard, Stove, Heat Pump","Baseboard, Stove, Heat Pump",False,,False,False,,False,42
5447,5447,Single Family,Detached,,1333.0,,,,,,,549900.0,,20 Thistle Street,Nova Scotia,Nova Scotia,B3A 2V5,44.6725,-63.57,8467.0,,None,,1 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,42
5448,5448,Single Family,Townhouse,,969.0,,,,,,,358000.0,,41d Leaman Drive,Nova Scotia,Nova Scotia,B3A 2L1,44.6885,-63.5807,2073.0,1974.0,Fully Developed,,2 Level,Baseboard,Baseboard,False,,False,False,,False,42
5449,5449,Condominium,Condo Apartment,,1010.0,,,,,,,459000.0,,Unit 409 162 Ochterloney Street,Nova Scotia,Nova Scotia,B2Y 4X3,44.6695,-63.5638,,2005.0,None,,Multiplex,Baseboard,Baseboard,False,,False,False,,False,42
5450,5450,Single Family,Detached,,1432.0,,,,,,,721500.0,,47 Tulip Street,Nova Scotia,Nova Scotia,B3A 2S8,44.6732,-63.567,4200.0,1915.0,"Undeveloped, Full, Crawl Space",,2 Level,"Baseboard, Heat Pump, Hot Water, Fireplace","Baseboard, Heat Pump, Hot Water, Fireplace",False,,False,False,,False,42
5451,5451,Single Family,Semi-Detached,,1320.0,,,,,,,514000.0,,103 Lancaster Drive,Nova Scotia,Nova Scotia,B3A 4X8,44.6912,-63.5709,3594.0,1994.0,"Full, Fully Developed",,2 Level,"Furnace, Forced Air, Ducted Cooling","Furnace, Forced Air, Ducted Cooling",False,,False,False,,False,42
5452,5452,Single Family,Detached,,1215.0,,,,,,,441200.0,,27 Cranston Avenue,Nova Scotia,Nova Scotia,B2Y 3G1,44.6765,-63.5513,10030.0,1966.0,"Undeveloped, Full",,Bungalow,None,None,False,,False,False,,False,42
5453,5453,Triplex,,,,,,,,,,750000.0,,148 Prince Albert Road,Nova Scotia,Nova Scotia,B2Y 1M7,44.6743,-63.5609,3920.0,1925.0,,,,,,False,,False,False,,False,42
5454,5454,Single Family,Townhouse,,1336.0,,,,,,,493500.0,,91 Nadia Drive,Nova Scotia,Nova Scotia,B3A 0B3,44.6836,-63.594,1999.0,2022.0,Fully Developed,,3 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,42
5455,5455,Single Family,Detached,,894.0,,,,,,,54000.0,,30 Oak Street,Nova Scotia,Nova Scotia,B3A,44.6748,-63.5664,4243.0,,"Undeveloped, Full",,1.5 Level,None,None,False,,False,False,,False,42
5456,5456,Single Family,Detached,,1301.0,,,,,,,446000.0,,11 Frances Street,Nova Scotia,Nova Scotia,B3A 3G9,44.6746,-63.5803,5000.0,1949.0,Undeveloped,,1.5 Level,Furnace,Furnace,False,,False,False,,False,42
5457,5457,Single Family,Detached,,1211.0,,,,,,,131500.0,,57 Victoria Avenue,Nova Scotia,Nova Scotia,,44.6696,-63.5684,35380.0,1955.0,Undeveloped,,1.5 Level,Other,Other,False,,False,False,,False,42
5458,5458,Single Family,Detached,,1892.0,,,,,,,780000.0,,2 Lawnsdale Drive,Nova Scotia,Nova Scotia,B3A 2N2,44.6809,-63.5675,5700.0,1954.0,"Full, Partially Developed, Walkout",,Side Split,"Baseboard, Furnace, Forced Air, In Floor","Baseboard, Furnace, Forced Air, In Floor",False,,False,False,,False,42
5459,5459,Single Family,Townhouse,,1740.0,,,,,,,710000.0,,87 Windmill Road,Nova Scotia,Nova Scotia,B3A 1C8,44.6674,-63.5778,1931.0,2005.0,"Full, Fully Developed, Walkout",,4 Level,"Forced Air, Heat Pump, Fireplace","Forced Air, Heat Pump, Fireplace",False,,False,False,,False,42
5460,5460,Single Family,Detached,,1856.0,,,,,,,908000.0,,53 Pine Street,Nova Scotia,Nova Scotia,B3A 1X3,44.6714,-63.5697,6500.0,1923.0,Full,,2 Level,"Heat Pump, Radiator, In Floor, Ductless Cooling","Heat Pump, Radiator, In Floor, Ductless Cooling",False,,False,False,,False,42
5461,5461,Condominium,Condo Apartment,,1115.0,,,,,,,415000.0,,Unit 212 30 Brookdale Crescent,Nova Scotia,Nova Scotia,B3A 4T7,44.684,-63.5543,,1990.0,Full,,Multiplex,Baseboard,Baseboard,False,,False,False,,False,42
5462,5462,Single Family,Semi-Detached,,1223.0,,,,,,,507500.0,,7 Chinook Court,Nova Scotia,Nova Scotia,B3A 4Y4,44.6899,-63.5705,3224.0,2000.0,Partially Developed,,2 Level,"Furnace, Forced Air, Heat Pump","Furnace, Forced Air, Heat Pump",False,,False,False,,False,42
5463,5463,Single Family,Townhouse,,1336.0,,,,,,,505000.0,,87 Nadia Drive,Nova Scotia,Nova Scotia,B3A 0B3,44.6835,-63.594,1999.0,2022.0,Fully Developed,,3 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,42
5464,5464,Condominium,Condo Apartment,,1373.0,,,,,,,632500.0,,Unit 204 70 Ochterloney Street,Nova Scotia,Nova Scotia,B2Y 1C2,44.667,-63.5676,,2010.0,None,,Multiplex,"Radiant, Heat Pump, Fireplace, In Floor","Radiant, Heat Pump, Fireplace, In Floor",False,,False,False,,False,42
5465,5465,Single Family,Detached,,1260.0,,,,,,,280000.0,,91 Albro Lake Road,Nova Scotia,Nova Scotia,B3A 3Y4,44.6794,-63.5846,5850.0,1940.0,Crawl Space,,1.5 Level,"Baseboard, Hot Water","Baseboard, Hot Water",False,,False,False,,False,42
