property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data
5890,46,4767066,Apartment,Apartment,Apartment,1040.0,2,0,2,2,0,2.0,755000.0,2025-01-31,Unit 2704 - 930 16 Avenue SW ,Calgary ,Alberta,T2R 1C2,51.0385,-114.084,,2019.0,,1040.0,Apartment-High-Rise  ,"In Floor, Forced Air, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False
5891,46,4767066,Apartment,Apartment,Apartment,689.0,2,0,2,1,0,1.0,360000.0,2025-02-01,Unit 906 - 135 13 Avenue SW ,Calgary ,Alberta,T2R 0W8,51.0404,-114.066,,2009.0,,689.0,Apartment-High-Rise  ,Baseboard ,"Central Air, Full ",False,,False,False,apartment-indicator,False
5892,46,4767066,Apartment,Apartment,Apartment,695.0,1,0,1,1,0,1.0,282000.0,2025-02-01,Unit 504 - 315 3 Street SE ,Calgary ,Alberta,T2G 0S3,51.0498,-114.056,,2010.0,,,Apartment ,Central ,,False,,False,False,apartment-indicator,False
5893,46,4767066,Apartment,Apartment,Apartment,770.0,2,0,2,2,0,2.0,278000.0,2025-02-01,Unit 351 - 333 Riverfront Avenue SE ,Calgary ,Alberta,T2G 5R1,51.0501,-114.057,,2000.0,,,Apartment-Low-Rise ( ,"In Floor, Natural Gas ",,False,,False,False,apartment-indicator,False
5894,46,4767066,Apartment,Apartment,Apartment,1150.0,2,0,2,2,0,2.0,350000.0,2025-02-02,Unit 907 - 1108 6 Avenue SW ,Calgary ,Alberta,T2P 5K1,51.0485,-114.087,,2001.0,,1150.0,Apartment-High-Rise  ,"Baseboard, Fireplace(s) ",,False,,False,False,apartment-indicator,False
5895,46,4767066,Apartment,Apartment,Apartment,650.0,1,0,1,1,0,1.0,330000.0,2025-02-03,Unit 505 - 1111 10 Street SW ,Calgary ,Alberta,T2R 1E3,51.0423,-114.087,,2012.0,,,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5896,46,4767066,Apartment,Apartment,Apartment,618.0,1,0,1,1,0,1.0,190500.0,2025-02-03,Unit 404 - 1330 15 Avenue SW ,Calgary ,Alberta,T3C 0W3,51.0396,-114.093,,1974.0,,,Apartment ,"Hot Water, Natural Gas ",,False,,False,False,apartment-indicator,False
5897,46,4767066,Apartment,Apartment,Apartment,621.0,1,0,1,1,0,1.0,233000.0,2025-02-03,Unit 103 - 733 14 Avenue SW ,Calgary ,Alberta,T2R 0N3,51.0397,-114.078,,1969.0,,,Apartment-High-Rise  ,Baseboard ,,False,,False,False,apartment-indicator,False
5898,46,4767066,Apartment,Apartment,Apartment,858.0,2,0,2,2,0,2.0,321500.0,2025-02-03,Unit 201 - 1410 2 Street SW ,Calgary ,Alberta,T2R 1R1,51.0393,-114.068,,1995.0,,,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
5899,46,4767066,Detached,Detached,Detached,1568.0,4,0,4,3,1,3.5,875000.0,2025-02-03,1106 17 Avenue NW ,Calgary ,Alberta,T2M 0P6,51.0681,-114.085,3003.0,2011.0,Full ,784.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
5900,46,4767066,Apartment,Apartment,Apartment,740.0,2,0,2,1,0,1.0,328750.0,2025-02-04,Unit 305 - 824 4 Avenue NW ,Calgary ,Alberta,T2N 0M8,51.058,-114.083,,1968.0,,,Apartment-Low-Rise ( ,Baseboard ,,False,,False,False,apartment-indicator,False
5901,46,4767066,Apartment,Apartment,Apartment,821.0,2,0,2,2,0,2.0,375000.0,2025-02-04,Unit 1815 - 1053 10 Street SW ,Calgary ,Alberta,T2R 1S6,51.0435,-114.087,,2006.0,,821.0,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
5902,46,4767066,Apartment,Apartment,Apartment,831.0,2,0,2,1,1,1.5,292000.0,2025-02-04,Unit 1004 - 733 14 Avenue SW ,Calgary ,Alberta,T2R 0N3,51.0397,-114.078,,1967.0,,,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
5903,46,4767066,Apartment,Apartment,Apartment,1070.0,2,0,2,2,0,2.0,407000.0,2025-02-04,Unit 904 - 1088 6 Avenue SW ,Calgary ,Alberta,T2P 5N3,51.0484,-114.086,,2003.0,,,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
5904,46,4767066,Apartment,Apartment,Apartment,834.0,2,0,2,2,0,2.0,269500.0,2025-02-04,Unit 204 - 1026 12 Avenue SW ,Calgary ,Alberta,T2R 0J6,51.0423,-114.085,,1999.0,,,Apartment ,"In Floor, Natural Gas ",,False,,False,False,apartment-indicator,False
5905,46,4767066,Apartment,Apartment,Apartment,635.0,1,0,1,1,0,1.0,199000.0,2025-02-04,Unit 102 - 881 15 Avenue SW ,Calgary ,Alberta,T2R 1R8,51.0389,-114.081,,2001.0,,,Apartment ,"Baseboard, Boiler, Natural Gas ",,False,,False,False,apartment-indicator,False
5906,46,4767066,Row/Townhouse,Row/Townhouse,Townhouse,1114.0,2,0,2,1,1,1.5,440000.0,2025-02-04,Unit 1 - 643 4 Avenue NE ,Calgary ,Alberta,T2E 0J9,51.0556,-114.05,,1975.0,"See Remarks, Walk-Out To Grade ",170.0,3 (or more) Storey ,Forced Air ,,False,,False,False,townhouse-indicator,False
5907,46,4767066,Apartment,Apartment,Apartment,442.0,1,0,1,1,0,1.0,300000.0,2025-02-04,Unit 2904 - 310 12 Avenue SW ,Calgary ,Alberta,T2R 1B5,51.0419,-114.069,,2018.0,,,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5908,46,4767066,Row/Townhouse,Row/Townhouse,Townhouse,645.0,1,0,1,1,0,1.0,265000.0,2025-02-05,1521 11 Street SW ,Calgary ,Alberta,T2R 1G9,51.0391,-114.09,,1996.0,,644.0,Townhouse-Stacked ,"Boiler, In Floor, Natural Gas ",,False,,False,False,townhouse-indicator,False
5909,46,4767066,Apartment,Apartment,Apartment,597.0,1,0,1,1,0,1.0,330000.0,2025-02-05,Unit 1002 - 215 13 Avenue SW ,Calgary ,Alberta,T2R 0V6,51.0403,-114.066,,2009.0,,597.0,Apartment ,Boiler ,Central Air ,False,,False,False,apartment-indicator,False
5910,46,4767066,Apartment,Apartment,Apartment,865.0,2,0,2,2,0,2.0,415000.0,2025-02-05,Unit 510 - 560 6 Avenue SE ,Calgary ,Alberta,T2G 1K7,51.0472,-114.051,,2015.0,,864.0,Apartment-High-Rise  ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False
5911,46,4767066,Apartment,Apartment,Apartment,727.0,1,0,1,1,0,1.0,213000.0,2025-02-05,Unit 1204 - 221 6 Avenue SE ,Calgary ,Alberta,T2G 4Z9,51.0471,-114.059,,1980.0,,726.0,Apartment-High-Rise  ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5912,46,4767066,Apartment,Apartment,Apartment,2094.0,3,0,3,3,1,3.5,1570000.0,2025-02-05,Unit 2421 - 222 Riverfront Avenue SW ,Calgary ,Alberta,T2P 0S7,51.0525,-114.067,,2011.0,,,Apartment-Penthouse ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False
5913,46,4767066,Apartment,Apartment,Apartment,1340.0,2,0,2,2,0,2.0,720000.0,2025-02-05,Unit 2113 - 222 Riverfront Avenue SW ,Calgary ,Alberta,T2P 0S7,51.0524,-114.067,,2012.0,,,Apartment ,,Central Air ,False,,False,False,apartment-indicator,False
5914,46,4767066,Apartment,Apartment,Apartment,876.0,2,0,2,1,0,1.0,260000.0,2025-02-05,Unit 112 - 1528 11 Avenue SW ,Calgary ,Alberta,T3C 0M9,51.0436,-114.096,,1982.0,,,Apartment-Low-Rise ( ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5915,46,4767066,Apartment,Apartment,Apartment,705.0,1,0,1,1,0,1.0,190000.0,2025-02-05,Unit 412 - 221 6 Avenue SE ,Calgary ,Alberta,T2G 4Z9,51.0471,-114.059,,1980.0,,705.0,Apartment ,Hot Water ,,False,,False,False,apartment-indicator,False
5916,46,4767066,Apartment,Apartment,Apartment,549.0,1,0,1,1,0,1.0,215888.0,2025-02-06,Unit 403 - 620 15 Avenue SW ,Calgary ,Alberta,T2R 0R5,51.0391,-114.076,,1965.0,,,Apartment-Low-Rise ( ,Baseboard ,,False,,False,False,apartment-indicator,False
5917,46,4767066,Apartment,Apartment,Apartment,758.0,1,0,1,1,0,1.0,385000.0,2025-02-06,Unit 405 - 930 16 Avenue SW ,Calgary ,Alberta,T2R 1C2,51.0385,-114.084,,2019.0,,758.0,Apartment-High-Rise  ,"Fan Coil, In Floor ",Central Air ,False,,False,False,apartment-indicator,False
5918,46,4767066,Apartment,Apartment,Apartment,793.0,1,0,1,1,0,1.0,260000.0,2025-02-06,Unit 806 - 205 Riverfront Avenue SW ,Calgary ,Alberta,T2P 5K4,51.0521,-114.065,,2001.0,,793.0,Apartment-High-Rise  ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False
5919,46,4767066,Detached,Detached,Detached,1355.0,3,0,3,1,1,1.5,925000.0,2025-02-06,1339 7 Street NW ,Calgary ,Alberta,T2M 3H3,51.0638,-114.079,5274.0,1944.0,"Full, Partially Finished ",,Bungalow ,Forced Air ,,False,,False,False,detached-indicator,False
5920,46,4767066,Apartment,Apartment,Apartment,763.0,2,0,2,1,0,1.0,287500.0,2025-02-06,Unit 301 - 220 13 Avenue SW ,Calgary ,Alberta,T2R 1L6,51.0408,-114.067,,1980.0,,763.0,Apartment ,"Boiler, Natural Gas ",,False,,False,False,apartment-indicator,False
5921,46,4767066,Apartment,Apartment,Apartment,624.0,2,0,2,1,0,1.0,367000.0,2025-02-06,Unit 801 - 123 4 Street NE ,Calgary ,Alberta,T2E 3S2,51.0532,-114.052,,2023.0,,,Apartment-High-Rise  ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False
5922,46,4767066,Apartment,Apartment,Apartment,879.0,2,0,2,2,0,2.0,447000.0,2025-02-06,Unit 704 - 519 Riverfront Avenue SE ,Calgary ,Alberta,T2G 1K2,51.0476,-114.051,,2015.0,,879.0,Apartment-High-Rise  ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False
5923,46,4767066,Apartment,Apartment,Apartment,660.0,2,0,2,1,0,1.0,260000.0,2025-02-06,Unit 301 - 222 5 Avenue NE ,Calgary ,Alberta,T2E 0K6,51.0572,-114.059,,1978.0,,660.0,Apartment-Low-Rise ( ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5924,46,4767066,Apartment,Apartment,Apartment,889.0,2,0,2,2,0,2.0,330000.0,2025-02-07,Unit 301 - 488 7 Avenue NE ,Calgary ,Alberta,T2E 0N2,51.0586,-114.052,,2007.0,,889.0,Apartment-Low-Rise ( ,Boiler ,,False,,False,False,apartment-indicator,False
5925,46,4767066,Apartment,Apartment,Apartment,887.0,2,0,2,2,0,2.0,375000.0,2025-02-07,Unit 308 - 205 Riverfront Avenue SW ,Calgary ,Alberta,T2P 5K4,51.0521,-114.065,,2001.0,,,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5926,46,4767066,Apartment,Apartment,Apartment,574.0,1,0,1,1,0,1.0,289900.0,2025-02-07,Unit 421 - 619 Confluence Way SE ,Calgary ,Alberta,T2G 1C3,51.0475,-114.05,,2015.0,,574.0,Apartment ,Forced Air ,"Central Air, Full ",False,,False,False,apartment-indicator,False
5927,46,4767066,Row/Townhouse,Row/Townhouse,Townhouse,2194.0,4,0,4,3,0,3.0,716118.0,2025-02-07,Unit 108 - 1720 12 Street SW ,Calgary ,Alberta,T2T 3M9,51.037,-114.091,13002.0,2004.0,Full ,,3 Storey ,,Central Air ,False,,False,False,townhouse-indicator,False
5928,46,4767066,Apartment,Apartment,Apartment,2402.0,2,0,2,2,1,2.5,1525000.0,2025-02-07,Unit 103 - 738 1 Avenue SW ,Calgary ,Alberta,T2P 5G8,51.0527,-114.077,,2019.0,,1252.0,Apartment-High-Rise  ,"Central, Fan Coil, In Floor, Fireplace(s), Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False
5929,46,4767066,Apartment,Apartment,Apartment,986.0,2,0,2,2,0,2.0,446000.0,2025-02-07,Unit 307 - 120 18 Avenue SW ,Calgary ,Alberta,T2S 0B9,51.0372,-114.064,,2017.0,,985.0,Apartment ,"Baseboard, Boiler ",Central Air ,False,,False,False,apartment-indicator,False
5930,46,4767066,Apartment,Apartment,Apartment,1520.0,2,0,2,2,0,2.0,450000.0,2025-02-07,Unit 304 - 1731 9A Street SW ,Calgary ,Alberta,T2T 6S3,51.0368,-114.086,,1982.0,,1520.0,Apartment-High-Rise  ,"Fireplace(s), Hot Water, Natural Gas ",,False,,False,False,apartment-indicator,False
5931,46,4767066,Detached,Detached,Detached,1039.0,3,0,3,1,1,1.5,740000.0,2025-02-07,124 9 Avenue NE ,Calgary ,Alberta,T2E 0V2,51.0609,-114.061,4499.0,1929.0,Full ,1039.0,Bungalow ,"Electric, Fireplace Insert, Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
5932,46,4767066,Apartment,Apartment,Apartment,626.0,2,0,2,1,0,1.0,370000.0,2025-02-08,Unit 1103 - 135 13 Avenue SW ,Calgary ,Alberta,T2R 0W8,51.0404,-114.066,,2009.0,,,Apartment ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False
5933,46,4767066,Apartment,Apartment,Apartment,691.0,2,0,2,1,0,1.0,300000.0,2025-02-08,Unit 1910 - 1053 10 Street SW ,Calgary ,Alberta,T2R 1S6,51.0435,-114.087,,2006.0,,691.0,Apartment-High-Rise  ,Central ,,False,,False,False,apartment-indicator,False
5934,46,4767066,Apartment,Apartment,Apartment,1088.0,2,0,2,2,0,2.0,610000.0,2025-02-08,Unit 803 - 1110 3 Avenue NW ,Calgary ,Alberta,T2N 4J3,51.0555,-114.087,,2014.0,,1088.0,Apartment-Penthouse ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5935,46,4767066,Apartment,Apartment,Apartment,576.0,1,0,1,1,1,1.5,283000.0,2025-02-08,Unit 407 - 605 17 Avenue NW ,Calgary ,Alberta,T2M 0N6,51.0677,-114.074,,2015.0,,,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
5936,46,4767066,Apartment,Apartment,Apartment,663.0,1,0,1,1,0,1.0,325229.0,2025-02-09,Unit 704 - 788 12 Avenue SW ,Calgary ,Alberta,T2R 0H1,51.0421,-114.079,,2009.0,,663.0,Apartment-High-Rise  ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False
5937,46,4767066,Apartment,Apartment,Apartment,844.0,2,0,2,2,0,2.0,361000.0,2025-02-10,Unit 308 - 1410 2 Street SW ,Calgary ,Alberta,T2R 1R1,51.0393,-114.068,,1995.0,,,Apartment-Low-Rise ( ,"Baseboard, Hot Water, Natural Gas ",,False,,False,False,apartment-indicator,False
5938,46,4767066,Apartment,Apartment,Apartment,734.0,2,0,2,1,0,1.0,300000.0,2025-02-10,Unit 708 - 1121 6 Avenue SW ,Calgary ,Alberta,T2P 5J4,51.048,-114.088,,2004.0,,734.0,Apartment-High-Rise  ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5939,46,4767066,Apartment,Apartment,Apartment,1423.0,2,0,2,2,1,2.5,495000.0,2025-02-10,Unit 122 - 1110 5 Avenue NW ,Calgary ,Alberta,T2N 0R6,51.0574,-114.087,,1999.0,,700.0,Apartment-Multi Leve ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5940,46,4767066,Apartment,Apartment,Apartment,1209.0,2,0,2,2,0,2.0,445000.0,2025-02-10,Unit 307 - 1730 5A Street SW ,Calgary ,Alberta,T2S 2E9,51.0367,-114.075,,2009.0,,1209.0,Apartment ,Hot Water ,,False,,False,False,apartment-indicator,False
5941,46,4767066,Detached,Detached,Detached,930.0,3,0,3,2,0,2.0,652000.0,2025-02-10,525 19 Avenue NW ,Calgary ,Alberta,T2M 0Y7,51.0694,-114.073,3003.0,1979.0,Full ,854.0,Bi-Level ,"High Efficiency, Natural Gas ",,False,,False,False,detached-indicator,False
5942,46,4767066,Apartment,Apartment,Apartment,511.0,1,0,1,1,0,1.0,360000.0,2025-02-11,Unit 3008 - 1188 3 Street SE ,Calgary ,Alberta,T2G 1H8,51.0415,-114.056,,2016.0,,511.0,Apartment-High-Rise  ,"Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False
5943,46,4767066,Apartment,Apartment,Apartment,628.0,1,0,1,1,0,1.0,349900.0,2025-02-11,Unit 906 - 817 15 Avenue SW ,Calgary ,Alberta,T2R 0H8,51.0387,-114.08,,2009.0,,628.0,Apartment ,"Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False
5944,46,4767066,Detached,Detached,Detached,723.0,3,0,3,2,0,2.0,725000.0,2025-02-11,1007 1 Avenue NW ,Calgary ,Alberta,T2N 0A8,51.054,-114.082,3013.0,1910.0,Full ,,Bungalow ,"High Efficiency, Forced Air ",Wall Unit(s) ,False,,False,False,detached-indicator,False
5945,46,4767066,Apartment,Apartment,Apartment,660.0,2,0,2,2,0,2.0,350000.0,2025-02-11,Unit 207 - 515 4 Avenue NE ,Calgary ,Alberta,T2E 0J9,51.0557,-114.052,,2016.0,,,Apartment ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5946,46,4767066,Apartment,Apartment,Apartment,1098.0,2,0,2,2,0,2.0,460000.0,2025-02-11,Unit 613 - 1108 6 Avenue SW ,Calgary ,Alberta,T2P 5K1,51.0485,-114.087,,2001.0,,1097.0,Apartment-High-Rise  ,Fan Coil ,,False,,False,False,apartment-indicator,False
5947,46,4767066,Detached,Detached,Detached,2861.0,6,0,6,4,1,4.5,2275000.0,2025-02-11,1710 7 Avenue NW ,Calgary ,Alberta,T2N 0Z4,51.0589,-114.099,6727.0,2010.0,Full ,1418.0,2 Storey ,"In Floor, Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
5948,46,4767066,Row/Townhouse,Row/Townhouse,Townhouse,1574.0,3,0,3,2,1,2.5,592500.0,2025-02-11,906 17 Street NW ,Calgary ,Alberta,T2N 2E5,51.0598,-114.1,,1986.0,"Full, Partially Finished ",,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,townhouse-indicator,False
5949,46,4767066,Apartment,Apartment,Apartment,573.0,1,0,1,1,0,1.0,375000.0,2025-02-12,Unit 2806 - 310 12 Avenue SW ,Calgary ,Alberta,T2R 1B5,51.0419,-114.069,,2018.0,,,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5950,46,4767066,Apartment,Apartment,Apartment,858.0,2,0,2,1,0,1.0,256000.0,2025-02-12,Unit 502 - 1335 12 Avenue SW ,Calgary ,Alberta,T3C 3P7,51.042,-114.093,,1978.0,,857.0,Apartment-High-Rise  ,"Hot Water, Natural Gas ",,False,,False,False,apartment-indicator,False
5951,46,4767066,Apartment,Apartment,Apartment,996.0,2,0,2,2,0,2.0,460000.0,2025-02-12,Unit 113 - 120 18 Avenue SW ,Calgary ,Alberta,T2S 0B9,51.0372,-114.064,,2017.0,,995.0,Apartment ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False
5952,46,4767066,Apartment,Apartment,Apartment,817.0,2,0,2,1,0,1.0,340000.0,2025-02-12,Unit 207 - 108 15 Avenue SE ,Calgary ,Alberta,T2G 5R9,51.0388,-114.063,,2002.0,,817.0,Apartment ,"In Floor, Natural Gas ",,False,,False,False,apartment-indicator,False
5953,46,4767066,Apartment,Apartment,Apartment,598.0,1,0,1,1,0,1.0,355000.0,2025-02-12,Unit 211 - 804 18 Avenue SW ,Calgary ,Alberta,T2T 0G8,51.0372,-114.08,,1912.0,,,Apartment ,Radiant ,,False,,False,False,apartment-indicator,False
5954,46,4767066,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1979.0,4,0,4,3,1,3.5,990000.0,2025-02-12,42 17 Street NW ,Calgary ,Alberta,T2N 4W8,51.0509,-114.1,3121.0,1996.0,Full ,1022.0,"2 Storey, Attached-Si ","Forced Air, Natural Gas ",,False,,False,False,semi-detached-indicator,False
5955,46,4767066,Apartment,Apartment,Apartment,581.0,1,0,1,1,0,1.0,308000.0,2025-02-13,Unit 122 - 707 4 Street NE ,Calgary ,Alberta,T2E 3S7,51.0573,-114.053,,2013.0,,,Apartment-Low-Rise ( ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5956,46,4767066,Apartment,Apartment,Apartment,650.0,1,0,1,1,0,1.0,293800.0,2025-02-13,Unit 306 - 1000 15 Avenue SW ,Calgary ,Alberta,T2R 1C8,51.0394,-114.085,,2003.0,,,Apartment ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5957,46,4767066,Apartment,Apartment,Apartment,570.0,1,0,1,1,0,1.0,365000.0,2025-02-13,Unit 706 - 310 12 Avenue SW ,Calgary ,Alberta,T2R 1B5,51.0419,-114.069,,2018.0,,570.0,Apartment ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5958,46,4767066,Apartment,Apartment,Apartment,1094.0,2,0,2,2,0,2.0,375000.0,2025-02-13,Unit 102 - 1108 6 Avenue SW ,Calgary ,Alberta,T2P 5K1,51.0485,-114.087,,2001.0,,,Apartment ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5959,46,4767066,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,2002.0,4,0,4,4,1,4.5,1300000.0,2025-02-13,Unit 2 - 211 11 Street NW ,Calgary ,Alberta,T2N 1X2,51.053,-114.089,3756.0,2025.0,"Full, Separate/Exterior Entry ",704.0,"3 (or more) Storey, A ","Forced Air, Natural Gas ",,False,,False,False,semi-detached-indicator,False
5960,46,4767066,Apartment,Apartment,Apartment,919.0,2,0,2,2,0,2.0,657000.0,2025-02-14,Unit 1107 - 310 12 Avenue SW ,Calgary ,Alberta,T2R 1B5,51.0419,-114.069,,2018.0,,919.0,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5961,46,4767066,Apartment,Apartment,Apartment,710.0,1,0,1,1,0,1.0,280000.0,2025-02-14,Unit 103 - 1111 13 Avenue SW ,Calgary ,Alberta,T2R 0L7,51.0409,-114.087,,1981.0,,,Apartment ,,,False,,False,False,apartment-indicator,False
5962,46,4767066,Apartment,Apartment,Apartment,618.0,1,0,1,1,0,1.0,305000.0,2025-02-14,Unit 407 - 1118 12 Avenue SW ,Calgary ,Alberta,T2R 0P4,51.0425,-114.087,,2008.0,,617.0,Apartment ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
5963,46,4767066,Apartment,Apartment,Apartment,871.0,3,0,3,1,0,1.0,282500.0,2025-02-14,Unit 201 - 313 20 Avenue SW ,Calgary ,Alberta,T2S 0E6,51.0351,-114.07,,1968.0,,870.0,Apartment ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5964,46,4767066,Apartment,Apartment,Apartment,911.0,2,0,2,2,0,2.0,378000.0,2025-02-14,Unit 312 - 910 18 Avenue SW ,Calgary ,Alberta,T2T 0H1,51.0371,-114.082,,2005.0,,,Apartment-Low-Rise ( ,"In Floor, Natural Gas ",,False,,False,False,apartment-indicator,False
5965,46,4767066,Apartment,Apartment,Apartment,709.0,1,0,1,1,0,1.0,391000.0,2025-02-14,Unit 715 - 626 14 Avenue SW ,Calgary ,Alberta,T2R 0X4,51.04,-114.075,,2013.0,,,Apartment ,Central ,Central Air ,False,,False,False,apartment-indicator,False
5966,46,4767066,Apartment,Apartment,Apartment,1038.0,3,0,3,1,0,1.0,338000.0,2025-02-14,Unit 6 - 1032 1 Avenue NW ,Calgary ,Alberta,T2N 0A7,51.0538,-114.084,,1980.0,,1038.0,Apartment-Low-Rise ( ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5967,46,4767066,Apartment,Apartment,Apartment,981.0,2,0,2,2,0,2.0,574900.0,2025-02-15,Unit 3205 - 930 6 Avenue SW ,Calgary ,Alberta,T2P 1J3,51.0482,-114.082,,2017.0,,980.0,Apartment-High-Rise  ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False
5968,46,4767066,Apartment,Apartment,Apartment,627.0,1,0,1,1,0,1.0,385500.0,2025-02-15,Unit 406 - 301 10 Street NW ,Calgary ,Alberta,T2N 1V8,51.0542,-114.086,,2016.0,,626.0,Apartment ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False
5969,46,4767066,Detached,Detached,Detached,1264.0,3,0,3,2,0,2.0,779500.0,2025-02-15,212 15 Street NW ,Calgary ,Alberta,T2N 2A7,51.0539,-114.096,3379.0,1911.0,Partial ,,2 Storey ,,,False,,False,False,detached-indicator,False
5970,46,4767066,Apartment,Apartment,Apartment,614.0,1,0,1,1,0,1.0,195000.0,2025-02-15,Unit 301 - 1022 16 Avenue NW ,Calgary ,Alberta,T2M 0K5,51.0672,-114.084,,2007.0,,,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
5971,46,4767066,Apartment,Apartment,Apartment,1254.0,2,0,2,2,0,2.0,440000.0,2025-02-16,Unit 306 - 916 19 Avenue SW ,Calgary ,Alberta,T2T 0H8,51.0363,-114.083,,1992.0,,654.0,Apartment ,In Floor ,,False,,False,False,apartment-indicator,False
5972,46,4767066,Apartment,Apartment,Apartment,818.0,2,0,2,1,0,1.0,278000.0,2025-02-17,Unit 703 - 733 14 Avenue SW ,Calgary ,Alberta,T2R 0N3,51.0397,-114.078,,1969.0,,,Apartment-High-Rise  ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
5973,46,4767066,Apartment,Apartment,Apartment,636.0,1,0,1,1,0,1.0,305000.0,2025-02-18,Unit 501 - 788 12 Avenue SW ,Calgary ,Alberta,T2R 0H1,51.0421,-114.079,,2009.0,,636.0,Apartment-High-Rise  ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False
5974,46,4767066,Apartment,Apartment,Apartment,844.0,2,0,2,1,1,1.5,353500.0,2025-02-18,Unit 405 - 923 15 Avenue SW ,Calgary ,Alberta,T2R 0S2,51.039,-114.083,,1998.0,,843.0,Apartment ,"In Floor, Natural Gas ",,False,,False,False,apartment-indicator,False
5975,46,4767066,Apartment,Apartment,Apartment,1085.0,2,0,2,2,0,2.0,354000.0,2025-02-18,Unit 1210 - 540 14 Avenue SW ,Calgary ,Alberta,T2R 0M6,51.0401,-114.074,,1978.0,,,Apartment-High-Rise  ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False
5976,46,4767066,Apartment,Apartment,Apartment,1263.0,2,0,2,2,0,2.0,435000.0,2025-02-18,Unit 401 - 1108 6 Avenue SW ,Calgary ,Alberta,T2P 5K1,51.0485,-114.087,,2001.0,,1263.0,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
5977,46,4767066,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1028.0,4,0,4,2,0,2.0,651000.0,2025-02-18,312 18 Avenue NW ,Calgary ,Alberta,T2M 0T3,51.069,-114.068,3121.0,1966.0,Full ,1028.0,"Bungalow, Attached-Si ",Forced Air ,,False,,False,False,semi-detached-indicator,False
