property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,gla_diff_sqft,gla_diff_pct,size_match_excellent,size_match_good,size_match_acceptable,bedroom_diff,bedroom_exact_match,bedroom_close_match,bathroom_diff,bathroom_exact_match,bathroom_close_match,structure_type_match,property_age,age_diff_years,age_similar,same_city,same_province,postal_fsa,subject_fsa,same_fsa,distance_km,distance_excellent,distance_good,distance_acceptable,days_from_effective,sale_very_recent,sale_recent,sale_acceptable,recency_score,sale_month,effective_month,same_season,price_per_sqft,subject_price_per_sqft_est,price_per_sqft_diff,price_per_sqft_diff_pct,price_psf_very_similar,price_psf_similar,price_psf_acceptable,city_price_percentile,city_psf_percentile,market_tier,subject_market_tier,same_market_tier,needs_size_adjustment,needs_location_adjustment,needs_time_adjustment,total_adjustments_needed,physical_score,location_score,temporal_score,market_score,composite_score,comparable_rank,comparable_quality,is_top3_comparable
854,9,4762330,Detached,Detached,Detached,2483.0,4,0,4,3,1,3.5,760000.0,2025-01-31,209 Kinniburgh Boulevard ,Chestermere ,Alberta,T1X 0M2,51.0256,-113.811,4004.0,2014.0,Full ,1123.0,2 Storey ,"Fireplace(s), Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,27.0,1.0993485342019544,1,1,1,0.0,1,1,1.0,0,0,1,11.0,,0,1,1,T1X,T1X,1,1.522165492034462,0,1,1,73,1,1,1,0.5944444444444444,1,4,0,306.08135320177206,348.7863492648622,42.704996063090164,12.243884014698276,0,1,1,0.3333333333333333,0.21052631578947367,Middle,Lower,0,0,0,0,0,100,85,100.0,70,92.5,3,Excellent,1
863,9,4762330,Detached,Detached,Detached,2527.0,4,0,4,3,1,3.5,799000.0,2025-02-22,239 Kinniburgh Loop ,Chestermere ,Alberta,T1X 2S7,51.0178,-113.806,4968.0,2024.0,"Full, Unfinished, Separate/Exterior Entry ",1047.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,71.0,2.8908794788273613,1,1,1,0.0,1,1,1.0,0,0,1,1.0,,0,1,1,T1X,T1X,1,1.5457324406450597,0,1,1,51,1,1,1,0.7166666666666667,2,4,0,316.18519984170956,348.7863492648622,32.60114942315266,9.347025619513543,1,1,1,0.41025641025641024,0.2631578947368421,Middle,Lower,0,0,0,0,0,100,85,100.0,100,95.5,2,Excellent,1
874,9,4762330,Detached,Detached,Detached,2485.0,4,0,4,3,1,3.5,900000.0,2025-04-06,356 Rainbow Falls Way ,Chestermere ,Alberta,T1X 1W5,51.0199,-113.833,5371.0,2006.0,Full ,1117.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,29.0,1.1807817589576548,1,1,1,0.0,1,1,1.0,0,0,1,19.0,,0,1,1,T1X,T1X,1,0.4691745274644113,1,1,1,8,1,1,1,0.9555555555555556,4,4,1,362.17303822937623,348.7863492648622,13.386688964514008,3.838077090095172,1,1,1,0.6410256410256411,0.7368421052631579,Middle,Lower,0,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
885,9,4762330,Detached,Detached,Detached,2452.0,4,0,4,3,1,3.5,772000.0,2025-04-18,137 Sandpiper Point ,Chestermere ,Alberta,T1X 0V5,51.0168,-113.814,8285.0,2016.0,Full ,1069.0,2 Storey ,"Forced Air, Natural Gas ",Full ,False,,False,False,detached-indicator,False,4.0,0.16286644951140067,1,1,1,0.0,1,1,1.0,0,0,1,9.0,,0,1,1,T1X,T1X,1,0.9829761099934357,1,1,1,-4,1,1,1,1.0,4,4,1,314.84502446982054,348.7863492648622,33.94132479504168,9.731265247788476,1,1,1,0.38461538461538464,0.23684210526315788,Middle,Lower,0,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
896,10,4762406,Single Family,Detached,Detached,2111.0,5,0,5,2,1,2.5,605500.0,2024-11-01,9161 Peggys Cove Road,Nova Scotia,Nova Scotia,B3Z 3N4,44.5401,-63.9365,396396.0,1975.0,Partially Developed,,2 Level,"Baseboard, Heat Pump, Fireplace","Baseboard, Heat Pump, Fireplace",False,,False,False,detached-indicator,False,1221.0,36.644657863145255,0,0,0,0.0,1,1,0.0,1,1,0,50.0,,0,1,1,B3Z,B3Z,1,0.6075941363600977,1,1,1,167,0,1,1,0.07222222222222219,11,4,0,286.8308858360966,375.9723422644771,89.14145642838048,23.709578181065798,0,0,1,0.6407079646017699,0.09437386569872959,Middle,Middle,1,1,0,1,2,40,100,47.166666666666664,55,60.93333333333334,1,Good,1
903,10,4762406,Single Family,Detached,Detached,2188.0,4,0,4,3,1,3.5,749000.0,2025-02-07,Unit 21 38 Christies Road,Nova Scotia,Nova Scotia,B3Z 1S1,44.661,-63.9487,32032.0,,"Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False,1144.0,34.33373349339736,0,0,0,1.0,0,1,1.0,0,0,0,,,0,1,1,B3Z,B3Z,1,12.878836402787682,0,0,1,69,1,1,1,0.6166666666666667,2,4,0,342.3217550274223,375.9723422644771,33.65058723705482,8.950282628338488,1,1,1,0.8247787610619469,0.2395644283121597,Upper,Middle,0,1,0,0,1,0,70,100.0,100,51.0,3,Fair,1
907,10,4762406,Single Family,Detached,Detached,2440.0,3,0,3,2,1,2.5,405000.0,2025-03-07,12244 Peggy's Cove Road,Nova Scotia,Nova Scotia,B3Z 2R6,44.6424,-63.9102,23890.0,1978.0,"Undeveloped, Full, Walkout",,1.5 Level,Forced Air,Forced Air,False,,False,False,detached-indicator,False,892.0,26.770708283313326,0,0,1,2.0,0,0,0.0,1,1,0,47.0,,0,1,1,B3Z,B3Z,1,10.950783493685696,0,0,1,41,1,1,1,0.7722222222222223,3,4,1,165.98360655737704,375.9723422644771,209.98873570710006,55.85217637083099,0,0,0,0.1902654867256637,0.019963702359346643,Lower,Middle,0,1,0,0,1,25,70,100.0,20,53.0,2,Fair,1
910,10,4762406,Single Family,Detached,Detached,1749.0,4,0,4,3,1,3.5,715000.0,2025-04-08,Unit 50 256 Bailee Drive,Nova Scotia,Nova Scotia,B3Z 4R1,44.65,-63.8994,40436.0,,"Full, Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump, Fireplace","Baseboard, Heat Pump, Fireplace",False,,False,False,detached-indicator,False,1583.0,47.509003601440575,0,0,0,1.0,0,1,1.0,0,0,0,,,0,1,1,B3Z,B3Z,1,11.957148097859209,0,0,1,9,1,1,1,0.95,4,4,1,408.8050314465409,375.9723422644771,32.8326891820638,8.732740547965017,1,1,1,0.7938053097345132,0.47549909255898365,Upper,Middle,0,1,0,0,1,0,70,100.0,100,51.0,3,Fair,1
911,10,4762406,Single Family,Detached,Detached,1157.0,3,0,3,1,0,1.0,435000.0,2025-05-02,72 Umlah Road,Nova Scotia,Nova Scotia,B3Z 3B4,44.6077,-63.926,23402.0,1977.0,"Undeveloped, Partial",,Bungalow,"Stove, Forced Air, Heat Pump","Stove, Forced Air, Heat Pump",False,,False,False,detached-indicator,False,2175.0,65.27611044417768,0,0,0,2.0,0,0,1.5,0,0,0,48.0,,0,1,1,B3Z,B3Z,1,6.951239055932751,0,0,1,-15,1,1,1,1.0,5,4,1,375.9723422644771,375.9723422644771,0.0,0.0,1,1,1,0.2513274336283186,0.3629764065335753,Lower,Middle,0,1,0,0,1,0,70,100.0,100,51.0,3,Fair,1
913,10,4762406,Single Family,Detached,Detached,1749.0,4,0,4,3,1,3.5,709900.0,2025-05-06,Unit 34 62 Janda Crescent,Nova Scotia,Nova Scotia,B3Z 4R8,44.6533,-63.9017,34214.0,,"Full, Fully Developed, Walkout",,2 Level,"Baseboard, Heat Pump, Fireplace","Baseboard, Heat Pump, Fireplace",False,,False,False,detached-indicator,False,1583.0,47.509003601440575,0,0,0,1.0,0,1,1.0,0,0,0,,,0,1,1,B3Z,B3Z,1,12.272597934216138,0,0,1,-19,1,1,1,1.0,5,4,1,405.88907947398513,375.9723422644771,29.916737209508028,7.957164356643859,1,1,1,0.7805309734513274,0.4627949183303085,Upper,Middle,0,1,0,0,1,0,70,100.0,100,51.0,3,Fair,1
916,11,4761220,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,972000.0,2025-01-14,213 Equator Crescent ,Vaughan ,Ontario,L6A 2Y2,43.8617,-79.5406,2369.0,,"Finished, Separate Entrance ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,225.0,14.754098360655737,0,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L6A,L6A,1,0.19320997105343776,1,1,1,90,1,1,1,0.5,1,4,0,555.4285714285714,557.2441698376219,1.8155984090504944,0.32581738981307784,1,1,1,0.05128205128205128,0.2222222222222222,Lower,Upper,0,1,0,0,1,55,100,100.0,100,82.0,2,Excellent,1
926,11,4761220,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1569.0,3,0,3,0,0,0.0,1015000.0,2025-02-14,109 Kelso Crescent ,Vaughan ,Ontario,L6A 2K6,43.8523,-79.5368,1620.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,44.0,2.8852459016393444,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L6A,L6A,1,0.9751739613574117,1,1,1,59,1,1,1,0.6722222222222223,2,4,0,646.9088591459529,557.2441698376219,89.66468930833094,16.090736191005597,0,1,1,0.10256410256410256,0.6111111111111112,Lower,Upper,0,0,0,0,0,85,100,100.0,70,91.0,1,Excellent,1
935,11,4761220,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1502.0,3,0,3,0,0,0.0,943000.0,2025-03-11,32 Kelso Crescent ,Vaughan ,Ontario,L6A 2C7,43.8528,-79.534,1620.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,23.0,1.5081967213114755,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L6A,L6A,1,0.9773641858641863,1,1,1,34,1,1,1,0.8111111111111111,3,4,1,627.8295605858855,557.2441698376219,70.58539074826353,12.666869313111299,0,1,1,0.02564102564102564,0.5277777777777778,Lower,Upper,0,0,0,0,0,85,100,100.0,70,91.0,1,Excellent,1
943,11,4761220,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,1598.0,3,0,3,0,0,0.0,1040000.0,2025-03-28,4 Cape Verde Way ,Vaughan ,Ontario,L6A 2Y6,43.8595,-79.5412,2460.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False,73.0,4.786885245901639,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L6A,L6A,1,0.2800869515663786,1,1,1,17,1,1,1,0.9055555555555556,3,4,1,650.8135168961202,557.2441698376219,93.56934705849824,16.79144477828523,0,1,1,0.15384615384615385,0.6388888888888888,Lower,Upper,0,0,0,0,0,85,100,100.0,70,91.0,1,Excellent,1
944,11,4761220,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,1220000.0,2025-03-29,126 Gladstone Avenue ,Vaughan ,Ontario,L6A 2P1,43.8604,-79.5349,4860.0,,Unfinished ,,2-Storey ,Forced Air ,,False,,True,False,detached-indicator,False,225.0,14.754098360655737,0,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L6A,L6A,1,0.2891672369906281,1,1,1,16,1,1,1,0.9111111111111111,3,4,1,697.1428571428571,557.2441698376219,139.89868730523517,25.105455539535015,0,0,1,0.3333333333333333,0.7361111111111112,Middle,Upper,0,1,0,0,1,55,100,100.0,35,75.5,3,Good,1
949,11,4761220,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,1240000.0,2025-04-14,179 Tierra Avenue ,Vaughan ,Ontario,L6A 3H7,43.8561,-79.5451,,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,225.0,14.754098360655737,0,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L6A,L6A,1,0.7658733081247144,1,1,1,0,1,1,1,1.0,4,4,1,708.5714285714286,557.2441698376219,151.32725873380662,27.15636464674051,0,0,1,0.38461538461538464,0.8055555555555556,Middle,Upper,0,1,0,0,1,55,100,100.0,35,75.5,3,Good,1
969,12,4761433,Single Family,Semi-Detached,Semi-Detached,2346.0,4,0,4,4,1,4.5,1399900.0,2025-03-14,390 Shore Drive,Nova Scotia,Nova Scotia,B4A 2C6,44.7269,-63.665,3610.0,,Fully Developed,,3 Level,Heat Pump,Heat Pump,False,,False,False,semi-detached-indicator,False,549.0,18.963730569948186,0,1,1,0.0,1,1,1.5,0,0,0,,,0,1,1,B4A,B4A,1,2.0956649245457943,0,1,1,32,1,1,1,0.8222222222222222,3,4,1,596.7178175618074,400.48283053642444,196.2349870253829,48.99960049786331,0,0,0,0.9752212389380531,0.8911070780399274,Upper,Middle,0,1,0,0,1,55,85,100.0,20,69.5,2,Good,1
971,12,4761433,Single Family,Detached,Detached,1552.0,4,0,4,2,1,2.5,596000.0,2025-03-18,107 Shoreview Drive,Nova Scotia,Nova Scotia,B4A 3E6,44.7282,-63.6758,9840.0,1985.0,"Full, Fully Developed",,Side Split,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False,1343.0,46.39032815198618,0,0,0,0.0,1,1,0.5,0,1,0,40.0,,0,1,1,B4A,B4A,1,2.102810864770334,0,1,1,28,1,1,1,0.8444444444444444,3,4,1,384.02061855670104,400.48283053642444,16.462211979723406,4.1105911975485165,1,1,1,0.6230088495575221,0.3793103448275862,Middle,Middle,1,1,0,0,1,25,85,100.0,100,65.5,3,Good,1
972,12,4761433,Single Family,Detached,Detached,2413.0,5,0,5,3,1,3.5,1045000.0,2025-03-18,95 Millrun Crescent,Nova Scotia,Nova Scotia,B4A 3H9,44.7146,-63.6829,7400.0,1987.0,"Full, Fully Developed, Walkout",,5 Level,"Radiant, Radiator, Fireplace","Radiant, Radiator, Fireplace",False,,False,False,detached-indicator,False,482.0,16.649395509499136,0,1,1,1.0,0,1,0.5,0,1,0,38.0,,0,1,1,B4A,B4A,1,0.8887849386285048,1,1,1,28,1,1,1,0.8444444444444444,3,4,1,433.07086614173227,400.48283053642444,32.58803560530782,8.137186695783678,1,1,1,0.9513274336283186,0.5490018148820327,Upper,Middle,0,1,0,0,1,30,100,100.0,100,72.0,1,Good,1
991,12,4761433,Single Family,Detached,Detached,3277.0,5,0,5,3,2,4.0,1045000.0,2025-04-25,17 Vanier Way,Nova Scotia,Nova Scotia,B4A 0A5,44.7052,-63.6727,11104.0,2006.0,Fully Developed,,2 Level,"Radiant, Heat Pump","Radiant, Heat Pump",False,,False,False,detached-indicator,False,382.0,13.195164075993091,0,1,1,1.0,0,1,1.0,0,0,0,19.0,,0,1,1,B4A,B4A,1,0.47742469413243616,1,1,1,-10,1,1,1,1.0,4,4,1,318.88922795239546,400.48283053642444,81.59360258402899,20.37380790450839,0,0,1,0.9513274336283186,0.1705989110707804,Upper,Middle,0,1,0,0,1,30,100,100.0,35,65.5,3,Good,1
1003,13,4761446,"Detached, 2-Storey ",Detached,Detached,1700.0,3,0,3,0,0,0.0,840000.0,2025-01-15,504 BUCKTHORN Drive ,Kingston ,Ontario,K7P 0R7,44.2682,-76.5996,12526.2,,"Other, Unfinished ",,2-Storey ,Forced Air ,,False,,True,False,detached-indicator,False,22.0,1.3110846245530394,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,K7P,K7P,1,0.0,1,1,1,85,1,1,1,0.5277777777777778,1,4,0,494.11764705882354,494.11764705882354,0.0,0.0,1,1,1,0.834061135371179,0.7567567567567568,Upper,Upper,1,0,0,0,0,85,100,100.0,100,94.0,2,Excellent,1
1031,13,4761446,Detached,Detached,Detached,1750.0,4,0,4,3,0,3.0,785000.0,2025-03-04,1393 MONARCH Dr ,Kingston ,Ontario,K7P 0S1,44.2677,-76.5926,4560.0,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,72.0,4.290822407628129,1,1,1,1.0,0,1,1.0,0,0,1,,,0,1,1,K7P,K7P,1,0.5616650645375845,1,1,1,37,1,1,1,0.7944444444444445,3,4,1,448.57142857142856,494.11764705882354,45.54621848739498,9.217687074829936,1,1,1,0.7903930131004366,0.6351351351351351,Upper,Upper,1,0,0,0,0,90,100,100.0,100,96.0,1,Excellent,1
1039,13,4761446,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,730000.0,2025-03-15,1174 ROSELAWN Place ,Kingston ,Ontario,K7P 2V2,44.2662,-76.6197,17640.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,72.0,4.290822407628129,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,K7P,K7P,1,1.6202055454550992,0,1,1,26,1,1,1,0.8555555555555556,3,4,1,417.14285714285717,494.11764705882354,76.97478991596637,15.578231292517003,0,1,1,0.6943231441048034,0.5022522522522522,Upper,Upper,1,0,0,0,0,85,85,100.0,100,89.5,3,Excellent,1
1062,13,4761446,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,730000.0,2025-05-01,1065 Woodhaven Drive ,Kingston ,Ontario,K7P 0H7,44.2661,-76.5953,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,72.0,4.290822407628129,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,K7P,K7P,1,0.41512628047213057,1,1,1,-21,1,1,1,1.0,5,4,1,417.14285714285717,494.11764705882354,76.97478991596637,15.578231292517003,0,1,1,0.6943231441048034,0.5022522522522522,Upper,Upper,1,0,0,0,0,85,100,100.0,100,94.0,2,Excellent,1
1090,14,4759647,Single Family,Detached,Detached,2301.0,4,0,4,3,1,3.5,1500000.0,2025-01-17,263 Sandy Run,Nova Scotia,Nova Scotia,B4B 1X9,44.7599,-63.7682,81600.0,,Fully Developed,,2 Level,"Heat Pump, Ducted Cooling","Heat Pump, Ducted Cooling",False,,False,False,detached-indicator,False,37.0,1.6342756183745584,1,1,1,0.0,1,1,1.0,0,0,0,,,0,1,1,B4B,B4B,1,3.439461042962817,0,1,1,83,1,1,1,0.5388888888888889,1,4,0,651.8904823989569,393.61131907598497,258.27916332297195,65.61781910370121,0,0,0,0.984070796460177,0.9509981851179673,Upper,Lower,0,0,0,0,0,85,85,100.0,30,82.5,2,Excellent,1
1099,14,4759647,Single Family,Detached,Detached,2279.0,4,0,4,3,1,3.5,1469500.0,2025-02-20,264 Sandwick Drive,Nova Scotia,Nova Scotia,B4B 1W1,44.7791,-63.763,85367.0,2002.0,"Full, Fully Developed, Walkout",,2 Level,"Radiant, Hot Water, In Floor","Radiant, Hot Water, In Floor",False,,False,False,detached-indicator,False,15.0,0.6625441696113075,1,1,1,0.0,1,1,1.0,0,0,0,23.0,,0,1,1,B4B,B4B,1,3.5412516593572705,0,1,1,49,1,1,1,0.7277777777777779,2,4,0,644.800351031154,393.61131907598497,251.18903195516907,63.81651639105381,0,0,0,0.9805309734513274,0.9455535390199638,Upper,Lower,0,0,0,0,0,85,85,100.0,30,82.5,2,Excellent,1
1101,14,4759647,Single Family,Detached,Detached,2343.0,4,0,4,2,1,2.5,692000.0,2025-02-21,1 Virginia Drive,Nova Scotia,Nova Scotia,B4B 1S5,44.6986,-63.7656,50853.0,1997.0,"Fully Developed, Walkout",,2 Level,Baseboard,Baseboard,False,,False,False,detached-indicator,False,79.0,3.489399293286219,1,1,1,0.0,1,1,0.0,1,1,0,28.0,,0,1,1,B4B,B4B,1,7.788512419041526,0,0,1,48,1,1,1,0.7333333333333334,2,4,0,295.3478446436193,393.61131907598497,98.26347443236568,24.964595698884448,0,0,1,0.7654867256637168,0.10526315789473684,Upper,Lower,0,0,0,0,0,100,70,100.0,45,85.5,1,Excellent,1
1121,14,4759647,Single Family,Detached,Detached,2045.0,4,0,4,3,1,3.5,687500.0,2025-04-16,201 Halfway Lake Drive,Nova Scotia,Nova Scotia,B4B 1M7,44.7432,-63.7881,33944.0,1983.0,"Fully Developed, Walkout",,2 Level,"Baseboard, Fireplace, In Floor","Baseboard, Fireplace, In Floor",False,,False,False,detached-indicator,False,219.0,9.673144876325088,1,1,1,0.0,1,1,1.0,0,0,0,42.0,,0,1,1,B4B,B4B,1,5.440352115587135,0,0,1,-6,1,1,1,1.0,4,4,1,336.18581907090464,393.61131907598497,57.42550000508032,14.589392434112034,0,1,1,0.7575221238938054,0.22686025408348456,Upper,Lower,0,0,0,0,0,85,70,100.0,70,82.0,3,Excellent,1
1135,14,4759647,Single Family,Detached,Detached,2073.0,4,0,4,3,1,3.5,674000.0,2025-05-09,226 Kingswood Drive,Nova Scotia,Nova Scotia,B4B 1L2,44.7087,-63.7528,50573.0,1994.0,"Full, Fully Developed, Walkout",,2 Level,"Baseboard, Furnace, Fireplace","Baseboard, Furnace, Fireplace",False,,False,False,detached-indicator,False,191.0,8.436395759717314,1,1,1,0.0,1,1,1.0,0,0,0,31.0,,0,1,1,B4B,B4B,1,6.363552378915254,0,0,1,-29,1,1,1,1.0,5,4,1,325.1326579835987,393.61131907598497,68.47866109238629,17.39753349907267,0,1,1,0.7398230088495575,0.19419237749546278,Upper,Lower,0,0,0,0,0,85,70,100.0,70,82.0,3,Excellent,1
1186,15,4759723,Detached,Detached,Detached,2781.0,3,0,3,4,0,4.0,1244900.0,2025-02-05,334 Shadehill Cres ,Nepean ,Ontario,K2J 0L6,45.2494,-75.7228,5684.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,251.0,9.920948616600791,1,1,1,0.0,1,1,0.5,0,1,1,,,0,1,1,K2J,K2J,1,2.398404217027647,0,1,1,63,1,1,1,0.65,2,4,0,447.64473211075153,408.57605177993526,39.06868033081628,9.562156215621568,1,1,1,0.9947643979057592,0.8547486033519553,Upper,Lower,0,0,0,0,0,100,85,100.0,100,95.5,1,Excellent,1
1191,15,4759723,Detached,Detached,Detached,2108.0,3,0,3,4,0,4.0,790000.0,2025-02-07,2806 GRAND CANAL St ,Nepean ,Ontario,K2J 0T2,45.2489,-75.7423,2952.0,10.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,422.0,16.679841897233203,0,1,1,0.0,1,1,0.5,0,1,1,2015.0,,0,1,1,K2J,K2J,1,1.5313712589571287,0,1,1,61,1,1,1,0.6611111111111111,2,4,0,374.7628083491461,408.57605177993526,33.81324343078916,8.275875025832754,1,1,1,0.7356020942408377,0.3854748603351955,Upper,Lower,0,1,0,0,1,85,85,100.0,100,89.5,3,Excellent,1
1195,15,4759723,Detached,Detached,Detached,2067.0,3,0,3,3,0,3.0,888000.0,2025-02-10,109 Point Prim Cres ,Nepean ,Ontario,K2J 6P5,45.2624,-75.75,2856.0,2.0,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,463.0,18.300395256916996,0,1,1,0.0,1,1,0.5,0,1,1,2023.0,,0,1,1,K2J,K2J,1,0.20527123781964157,1,1,1,58,1,1,1,0.6777777777777778,2,4,0,429.6081277213353,408.57605177993526,21.032075941400024,5.14765264625157,1,1,1,0.8586387434554974,0.776536312849162,Upper,Lower,0,1,0,0,1,85,100,100.0,100,94.0,2,Excellent,1
1209,15,4759723,Detached,Detached,Detached,2081.0,3,0,3,3,0,3.0,795000.0,2025-02-16,100 Burbot St ,Nepean ,Ontario,K2J 6J7,45.2527,-75.7484,5632.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,449.0,17.74703557312253,0,1,1,0.0,1,1,0.5,0,1,1,,,0,1,1,K2J,K2J,1,1.0587134223612615,0,1,1,52,1,1,1,0.7111111111111111,2,4,0,382.02787121576165,408.57605177993526,26.548180564173606,6.497732906399718,1,1,1,0.743455497382199,0.4301675977653631,Upper,Lower,0,1,0,0,1,85,85,100.0,100,89.5,3,Excellent,1
1239,15,4759723,"Detached, 2-Storey ",Detached,Detached,2417.0,3,0,3,0,0,0.0,918000.0,2025-03-12,553 Kilbirnie Drive ,Nepean ,Ontario,K2J 0E8,45.2526,-75.7288,,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,113.0,4.466403162055336,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,K2J,K2J,1,1.8082633344269228,0,1,1,28,1,1,1,0.8444444444444444,3,4,1,379.80968142325196,408.57605177993526,28.766370356683296,7.040640348685259,1,1,1,0.8795811518324608,0.40782122905027934,Upper,Lower,0,0,0,0,0,85,85,100.0,100,89.5,3,Excellent,1
1348,16,4760530,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,1956.0,4,0,4,0,0,0.0,1005000.0,2024-11-12,180 Baker Hill Boulevard ,Whitchurch-Stouffville ,Ontario,L4A 1X9,43.9689,-79.2754,1314.0,,Crawl Space ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,193.0,8.980921358771523,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L4A,L4A,1,0.3674207555423833,1,1,1,153,0,1,1,0.15000000000000002,11,4,0,513.8036809815951,535.7695881077733,21.965907126178195,4.09987942834852,1,1,1,0.3968253968253968,0.13114754098360656,Middle,Lower,0,0,0,1,1,85,100,49.5,100,83.9,3,Excellent,1
1431,16,4760530,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,2143.0,4,0,4,0,0,0.0,1008890.0,2025-01-21,59 Ludwig Court ,Whitchurch-Stouffville ,Ontario,L4A 1Y6,43.9671,-79.2729,1278.0,,Crawl Space ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,6.0,0.2791996277338297,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L4A,L4A,1,0.12457135965520397,1,1,1,83,1,1,1,0.5388888888888889,1,4,0,470.78394773681754,535.7695881077733,64.98564037095576,12.129400737446021,0,1,1,0.42857142857142855,0.04918032786885246,Middle,Lower,0,0,0,0,0,85,100,100.0,70,91.0,2,Excellent,1
1451,16,4760530,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,1199000.0,2025-02-24,72 JAKE SMITH Way ,Whitchurch-Stouffville ,Ontario,L4A 4P8,43.9746,-79.2751,2835.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,101.0,4.699860400186133,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,L4A,L4A,1,0.9676476094860643,1,1,1,49,1,1,1,0.7277777777777779,2,4,0,532.8888888888889,535.7695881077733,2.880699218884388,0.5376750160565138,1,1,1,0.5238095238095238,0.19672131147540983,Middle,Lower,0,0,0,0,0,85,100,100.0,100,94.0,1,Excellent,1
