property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data
149,0,4762597,"Detached, Bungalow ",Detached,Detached,1300.0,2,0,2,0,0,0.0,530000.0,2025-05-11,685 Roosevelt Drive ,Kingston ,Ontario,K7M 8T8,44.231,-76.5882,,,Full ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
150,1,4762739,Single Family,Detached,Detached,1136.0,2,0,2,2,0,2.0,710000.0,2024-10-30,638 Myers Point Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7765,-63.0424,65340.0,2010.0,"Full, Fully Developed, Walkout",,Bungalow,"Baseboard, Heat Pump, Fireplace, ETS (Elec Thermal Storage)","Baseboard, Heat Pump, Fireplace, ETS (Elec Thermal Storage)",False,,False,False,detached-indicator,False
151,1,4762739,Single Family,Detached,Detached,1026.0,3,0,3,1,1,1.5,450000.0,2024-11-01,281 West Jeddore Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7683,-63.0714,43560.0,,"Undeveloped, Full, Walkout",,"Bungalow, 1 Level","Stove, Heat Pump, Ductless Cooling","Stove, Heat Pump, Ductless Cooling",False,,False,False,detached-indicator,False
152,1,4762739,Single Family,Detached,Detached,2117.0,3,0,3,1,1,1.5,930000.0,2024-11-01,46 Ostrea Lake Road,Nova Scotia,Nova Scotia,B0J 2L0,44.7809,-63.1032,99929.0,1967.0,Partially Developed,,"Bungalow, 2 Level","Baseboard, Heat Pump, Fireplace","Baseboard, Heat Pump, Fireplace",False,,False,False,detached-indicator,False
153,1,4762739,Single Family,Detached,Detached,816.0,2,0,2,1,1,1.5,430000.0,2024-11-08,15 Macdonald Lane,Nova Scotia,Nova Scotia,B0J 2L0,44.7889,-63.1428,89298.0,2021.0,,,Bungalow,Baseboard,Baseboard,False,,False,False,detached-indicator,False
154,1,4762739,Single Family,Detached,Detached,1350.0,3,0,3,1,0,1.0,395000.0,2024-11-28,8426 Highway 7,Nova Scotia,Nova Scotia,B0J 2L0,44.7903,-63.1199,30719.0,1918.0,"Undeveloped, Full, Walkout",,2 Level,Forced Air,Forced Air,False,,False,False,detached-indicator,False
155,1,4762739,Single Family,Detached,Detached,1320.0,3,0,3,2,0,2.0,378275.0,2024-12-06,569 West Jeddore Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7584,-63.0603,92347.0,2013.0,"Undeveloped, Walkout",,Bungalow,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False
156,1,4762739,Single Family,Detached,Detached,1092.0,3,0,3,2,0,2.0,415000.0,2024-12-09,9051 Highway 7,Nova Scotia,Nova Scotia,B0J 1P0,44.7788,-63.0876,29832.0,1995.0,"Full, Partially Developed, Walkout",,Split Entry,"Baseboard, Furnace, Forced Air","Baseboard, Furnace, Forced Air",False,,False,False,detached-indicator,False
157,1,4762739,Single Family,Detached,Detached,1100.0,3,0,3,2,0,2.0,420000.0,2024-12-13,6547 Highway 7,Nova Scotia,Nova Scotia,B0H 1N0,44.7648,-63.2169,21446.0,1945.0,Crawl Space,,2 Level,"Furnace, Forced Air","Furnace, Forced Air",False,,False,False,detached-indicator,False
158,1,4762739,Single Family,Detached,Detached,1078.0,2,0,2,1,0,1.0,325000.0,2024-12-27,8179 7 Highway,Nova Scotia,Nova Scotia,B0J 2L0,44.7922,-63.1337,32400.0,,,,1.5 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False
159,1,4762739,Detached,Detached,Detached,616.0,2,0,2,1,0,1.0,135000.0,2025-01-10,"205 East Petpeswick Road, Musquodoboit Harbour",Nova Scotia,Nova Scotia,B0J 2L0,44.7784,-63.1482,34000.0,1934.0,,,Detached,Furnace,Furnace,False,,False,False,detached-indicator,False
160,1,4762739,Single Family,Detached,Detached,1182.0,3,0,3,2,0,2.0,500000.0,2025-02-06,2 Willowdale Drive,Nova Scotia,Nova Scotia,B0J 2L0,44.7832,-63.1657,32393.0,1998.0,"Crawl Space, Fully Developed",,"Side Split, 3 Level","Forced Air, Fireplace, In Floor","Forced Air, Fireplace, In Floor",False,,False,False,detached-indicator,False
161,1,4762739,Single Family,Detached,Detached,900.0,3,0,3,2,0,2.0,500000.0,2025-03-21,6820 Highway 7,Nova Scotia,Nova Scotia,B0H 1N0,44.7747,-63.2075,17238.0,1980.0,"Full, Fully Developed, Walkout",,Bungalow,"Stove, Heat Pump","Stove, Heat Pump",False,,False,False,detached-indicator,False
162,1,4762739,Single Family,Detached,Detached,320.0,1,0,1,1,0,1.0,108000.0,2025-04-02,425 Highway 357,Nova Scotia,Nova Scotia,B0J 1N0,44.8016,-63.1651,74381.0,1875.0,,,1.5 Level,Forced Air,Forced Air,False,,False,False,detached-indicator,False
163,1,4762739,Single Family,Detached,Detached,1130.0,2,0,2,1,2,2.0,285000.0,2025-04-04,9559 Highway 7,Nova Scotia,Nova Scotia,B0J 1P0,44.7778,-63.0583,35810.0,1950.0,"Partially Developed, Walkout",,1.5 Level,"Baseboard, Forced Air","Baseboard, Forced Air",False,,False,False,detached-indicator,False
164,1,4762739,Single Family,Detached,Detached,1185.0,2,0,2,2,0,2.0,420000.0,2025-04-08,Lot 1 Highway 357,Nova Scotia,Nova Scotia,B0J 2L0,44.7873,-63.1481,43560.0,,,,Bungalow,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False
165,1,4762739,Single Family,Detached,Detached,440.0,2,0,2,1,0,1.0,263500.0,2025-04-14,8210 Highway 7,Nova Scotia,Nova Scotia,B0J 2L0,44.7919,-63.1318,43560.0,,"Undeveloped, Crawl Space",,1.5 Level,,,False,,False,False,detached-indicator,False
166,1,4762739,Single Family,Detached,Detached,3675.0,5,0,5,4,0,4.0,999999.0,2025-04-24,215 Scotsdale Drive,Nova Scotia,Nova Scotia,B0J 1N0,44.787,-63.1852,110868.0,2004.0,"Full, Fully Developed",,2 Level,Baseboard,Baseboard,False,,False,False,detached-indicator,False
167,1,4762739,Single Family,Detached,Detached,1472.0,3,0,3,2,0,2.0,545000.0,2025-05-02,Unit 7  East Petpeswick Road,Nova Scotia,Nova Scotia,B0J 2L0,44.7865,-63.1475,126952.0,,,,Bungalow,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False
168,1,4762739,Duplex,Over-Under,Detached,1152.0,4,0,4,2,0,2.0,,2025-05-13,8683 Highway 7,Nova Scotia,Nova Scotia,B0J 2L0,44.7882,-63.1068,52272.0,1991.0,"Full, Fully Developed, Walkout",,Bungalow,Baseboard,Baseboard,False,,False,True,gla-fallback,False
169,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1444.0,3,0,3,2,1,2.5,717000.0,2024-12-02,246 Waterbrook Lane ,Kitchener ,Ontario,N2P 2X5,43.3736,-80.4322,1848.0,,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
170,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1100.0,3,0,3,1,1,1.5,695000.0,2024-12-02,115 Templewood Drive ,Kitchener ,Ontario,N2R 1Y4,43.3919,-80.4622,3348.0,,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
171,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2377.0,4,0,4,3,1,3.5,952200.0,2024-12-02,237 Shady Glen Crescent ,Kitchener ,Ontario,N2R 0J9,43.3871,-80.4994,3900.0,2017.0,"Finished, Walk-Up Access ",,Two Story ,Forced Air ,,False,,False,False,detached-indicator,False
172,2,4763065,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,943000.0,2024-12-02,540 Doonwoods Crescent ,Kitchener ,Ontario,N2P 2N1,43.371,-80.435,3600.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
173,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2093.0,5,0,5,3,1,3.5,1003000.0,2024-12-03,619 Rush Meadow Crescent ,Kitchener ,Ontario,N2R 1S9,43.3887,-80.4627,,,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
174,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2801.0,4,0,4,3,1,3.5,1150100.0,2024-12-03,299 Moorlands Crescent ,Kitchener ,Ontario,N2P 2N3,43.3745,-80.444,4000.0,2015.0,Finished ,,Two Story ,Natural Gas ,Central Air ,False,,False,False,detached-indicator,False
175,2,4763065,"Condo Townhouse, 3-Storey ",Condo Townhouse,Condominium,1500.0,2,0,2,0,0,0.0,553000.0,2024-12-04,229 West oak Tr ,Kitchener ,Ontario,N2R 0R9,43.3836,-80.4917,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
176,2,4763065,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,750000.0,2024-12-04,98 Pony Way ,Kitchener ,Ontario,N2R 0R8,43.3842,-80.4751,2380.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
177,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,1440.0,3,0,3,2,1,2.5,797400.0,2024-12-04,Unit Lot 0004 - 15 Pine Warbler Street ,Kitchener ,Ontario,N2P,43.3668,-80.4445,3000.0,,"Unfinished, Walk-Out Access ",,Two Story ,"Forced Air,  Natural Gas ",,False,,False,False,detached-indicator,False
178,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1807.0,3,0,3,2,1,2.5,788000.0,2024-12-04,913 Robert Ferrie Drive ,Kitchener ,Ontario,N2R 1P2,43.3784,-80.45,1908.0,,"Unfinished, Unfinished ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
179,2,4763065,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,771000.0,2024-12-04,230 Greenwater Place ,Kitchener ,Ontario,N2R 0G9,43.3771,-80.4454,3248.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
180,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1479.0,3,0,3,2,0,2.0,715000.0,2024-12-05,34 Renfrew Street ,Kitchener ,Ontario,N2R 0G5,43.3839,-80.4715,1998.0,2014.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
181,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2103.0,5,0,5,2,1,2.5,935000.0,2024-12-05,27 Rush Meadow Street ,Kitchener ,Ontario,N2R 1S9,43.3897,-80.4629,9432.0,2004.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
182,2,4763065,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,915000.0,2024-12-09,2 Castlebay Street ,Kitchener ,Ontario,N2R 0G5,43.3837,-80.4712,5400.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
183,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1352.0,3,0,3,2,1,2.5,655000.0,2024-12-10,122 Rochefort Street ,Kitchener ,Ontario,N2R 1V5,43.3844,-80.4788,2912.0,2012.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
184,2,4763065,"Single Family Residence, 3 Storey ",Single Family Residence,Detached,2170.0,3,0,3,3,1,3.5,930000.0,2024-12-10,23 Pondcliffe Drive ,Kitchener ,Ontario,N2R 0M1,43.3819,-80.4417,3120.0,,Unfinished ,,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
185,2,4763065,"Row/Townhouse, Stacked Townhouse ",Row/Townhouse,Townhouse,628.0,1,0,1,1,0,1.0,370000.0,2024-12-12,Unit 5D - 255 Maitland Street ,Kitchener ,Ontario,N2R 1Z2,43.3879,-80.4774,,2013.0,,,Stacked Townhouse ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
186,2,4763065,"Single Family Residence, Backsplit ",Single Family Residence,Detached,2001.0,5,0,5,3,0,3.0,840000.0,2024-12-16,137 Winding Wood Crescent ,Kitchener ,Ontario,N2P 2L7,43.3825,-80.4249,5117.0,,Finished ,,Backsplit ,Natural Gas ,Central Air ,False,,False,False,detached-indicator,False
187,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1831.0,3,0,3,2,1,2.5,775000.0,2024-12-17,120 Watermill Street ,Kitchener ,Ontario,N2P 0H3,43.373,-80.4302,2964.0,2018.0,"Unfinished, Walk-Out Access ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
188,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1606.0,3,0,3,3,1,3.5,788000.0,2024-12-18,24 Roywood Street ,Kitchener ,Ontario,N2R 0S5,43.3773,-80.4827,1995.0,2023.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
189,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1274.0,3,0,3,1,1,1.5,700000.0,2024-12-19,17 Stratus Street ,Kitchener ,Ontario,N2R 0K5,43.3819,-80.4959,1886.0,2016.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
190,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,925.0,2,0,2,1,1,1.5,470000.0,2024-12-20,Unit E - 236 Rachel Crescent ,Kitchener ,Ontario,N2R 0E1,43.3838,-80.4879,,2013.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
191,2,4763065,"Row/Townhouse, 3 Storey ",Row/Townhouse,Townhouse,1355.0,2,0,2,2,1,2.5,600000.0,2024-12-20,Unit 41 - 111 South Creek Drive ,Kitchener ,Ontario,N2P 2N3,43.3746,-80.441,,,"Unfinished, Walk-Up Access ",,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
192,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1278.0,3,0,3,2,1,2.5,670500.0,2024-12-20,169 South Creek Drive ,Kitchener ,Ontario,N2P 2N3,43.373,-80.4405,,2018.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
194,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2450.0,5,0,5,3,1,3.5,1085000.0,2024-12-20,905 Woodbine Court ,Kitchener ,Ontario,N2R 1X4,43.3867,-80.4841,5550.0,2006.0,"Finished, Walk-Up Access ",,Two Story ,"Fireplace-Gas,  Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
195,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,3247.0,6,0,6,4,1,4.5,1180000.0,2024-12-20,182 Doon Mills Drive ,Kitchener ,Ontario,N2P 2S1,43.387,-80.4325,6486.0,2003.0,"Finished, Full ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
196,2,4763065,"Row/Townhouse, 3 Storey ",Row/Townhouse,Townhouse,1840.0,3,0,3,2,1,2.5,800000.0,2024-12-22,140 Ian Ormston Drive ,Kitchener ,Ontario,N2P 2N7,43.3774,-80.4197,2496.0,2021.0,"Finished, Walk-Out Access ",,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
197,2,4763065,"Row/Townhouse, 3 Storey ",Row/Townhouse,Townhouse,1684.0,4,0,4,2,1,2.5,750000.0,2024-12-22,37 Sportsman Hill Street ,Kitchener ,Ontario,N2P 0J4,43.3767,-80.4186,2052.0,,None ,,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
198,2,4763065,"Detached, 2-Storey ",Detached,Detached,2750.0,4,0,4,0,0,0.0,1130000.0,2024-12-24,3219 Roseville Road ,North Dumfries ,Ontario,N0B 1E0,43.3411,-80.4768,10780.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
200,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2000.0,3,0,3,3,1,3.5,935000.0,2024-12-29,217 Sedgewood Street ,Kitchener ,Ontario,N2P 2N3,43.3719,-80.4421,3000.0,2020.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
201,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,1491.0,5,0,5,2,2,3.0,860000.0,2024-12-29,65 Banffshire Street ,Kitchener ,Ontario,N2R 1W2,43.3867,-80.4719,4350.0,,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
202,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,2225.0,3,0,3,3,1,3.5,895000.0,2024-12-31,2 Stonehill Avenue E ,Kitchener ,Ontario,N2R 0N8,43.3818,-80.483,,,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
203,2,4763065,"Row/Townhouse, Stacked Townhouse ",Row/Townhouse,Townhouse,1225.0,2,0,2,2,1,2.5,535000.0,2025-01-03,152 Wheat Lane ,Kitchener ,Ontario,N2R 0R4,43.38,-80.4812,,2022.0,None ,,Stacked Townhouse ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False
204,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2188.0,4,0,4,3,1,3.5,900000.0,2025-01-03,956 Bianca Court ,Kitchener ,Ontario,N2R 1Y8,43.3911,-80.4804,2900.0,,Finished ,,Two Story ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
205,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2122.0,3,0,3,2,1,2.5,975000.0,2025-01-03,258 Sedgewood Street ,Kitchener ,Ontario,N2P 2N3,43.3721,-80.4435,3500.0,,Unfinished ,,Two Story ,"Electric Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
206,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,1570.0,4,0,4,2,0,2.0,910000.0,2025-01-03,82 Cedar Crescent ,Wilmot ,Ontario,N0B 2E0,43.3487,-80.5324,,,Partially Finished ,,Two Story ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
207,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2575.0,6,0,6,3,1,3.5,1150000.0,2025-01-06,11 Netherwood Road ,Kitchener ,Ontario,N2P 2X5,43.3742,-80.4364,4028.0,2016.0,"Finished, Separate Entrance ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
208,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,2095.0,4,0,4,4,1,4.5,860000.0,2025-01-08,85 Grassbourne Avenue ,Kitchener ,Ontario,N0B 2E0,43.3774,-80.4832,2600.0,2023.0,"Finished, Walk-Out Access ",,Two Story ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False
209,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1709.0,3,0,3,3,1,3.5,790000.0,2025-01-14,8 Pony Way ,Kitchener ,Ontario,N2R 1R2,43.3853,-80.4755,2450.0,2021.0,Finished ,,Two Story ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False
212,2,4763065,"Row/Townhouse, Stacked Townhouse ",Row/Townhouse,Townhouse,977.0,3,0,3,2,0,2.0,515000.0,2025-01-16,Unit 71 - 261 Woodbine Avenue ,Kitchener ,Ontario,N2R 0P7,43.3921,-80.4858,,,,,Stacked Townhouse ,Natural Gas ,Central Air ,False,,False,False,townhouse-indicator,False
213,2,4763065,"Detached, Single Family Residence, Bungalow ","Detached, Single Family Residence",Detached,895.0,2,0,2,1,0,1.0,580000.0,2025-01-16,60 Cedar Crescent ,Wilmot ,Ontario,N0B 2E0,43.3486,-80.5328,16104.0,1934.0,Unfinished ,,Bungalow ,"Forced Air,  Natural Gas ",,False,,False,False,detached-indicator,False
214,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2509.0,4,0,4,3,1,3.5,1175000.0,2025-01-16,842 Robert Ferrie Drive ,Kitchener ,Ontario,N2R 0B9,43.3785,-80.4469,,2021.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
215,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,1600.0,3,0,3,2,1,2.5,838000.0,2025-01-17,29 Blue Oak Street ,Kitchener ,Ontario,N2R 0K3,43.383,-80.4971,2640.0,2016.0,Unfinished ,,Two Story ,Natural Gas ,Central Air ,False,,False,False,detached-indicator,False
216,2,4763065,"Row/Townhouse, Bungalow ",Row/Townhouse,Townhouse,782.0,1,0,1,1,0,1.0,455900.0,2025-01-17,Unit F022 - 15 Stauffer Woods Trail ,Kitchener ,Ontario,N2P 2P3,43.3671,-80.443,,,,,Bungalow ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
217,2,4763065,"Row/Townhouse, Stacked Townhouse ",Row/Townhouse,Townhouse,1121.0,2,0,2,1,1,1.5,499900.0,2025-01-17,Unit C - 25 Sienna Street ,Kitchener ,Ontario,N2R 1P7,43.3844,-80.4883,,2015.0,None ,,Stacked Townhouse ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False
218,2,4763065,"Single Family Residence, Bungalow ",Single Family Residence,Detached,1715.0,3,0,3,2,1,2.5,865000.0,2025-01-17,59 Nith River Way ,North Dumfries ,Ontario,N0B 1E0,43.2919,-80.4659,,1992.0,"Unfinished, Unfinished ",,Bungalow ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
219,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2496.0,5,0,5,2,1,2.5,1300000.0,2025-01-17,967 Doon Village Road ,Kitchener ,Ontario,N2P 1A1,43.3895,-80.4369,15456.0,2009.0,"Finished, Walk-Out Access ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
220,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,2164.0,4,0,4,3,1,3.5,1080000.0,2025-01-19,425 Woodbine Avenue ,Kitchener ,Ontario,N2R 0A6,43.3922,-80.4806,4514.0,2015.0,"Finished, Walk-Out Access ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
221,2,4763065,"Single Family Residence, Two Story ",Single Family Residence,Detached,1621.0,3,0,3,2,1,2.5,850000.0,2025-01-20,27 Verona Street ,Kitchener ,Ontario,N2R 1T4,43.3842,-80.4849,3120.0,2006.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
224,2,4763065,"Semi Detached, Single Family Residence, Bungalow ","Semi Detached, Single Family Residence",Semi-Detached,1067.0,5,0,5,2,0,2.0,642000.0,2025-01-24,37 Harvest Court ,Kitchener ,Ontario,N2P 1T3,43.3919,-80.4422,4867.0,1983.0,"Partially Finished, Full ",,Bungalow ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,semi-detached-indicator,False
226,2,4763065,"Row/Townhouse, 3 Storey ",Row/Townhouse,Townhouse,1418.0,3,0,3,2,1,2.5,670000.0,2025-01-27,216 Sophia Crescent ,Kitchener ,Ontario,N2R 1X8,43.3863,-80.4883,1854.0,,Finished ,,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
227,2,4763065,"Row/Townhouse, Two Story ",Row/Townhouse,Townhouse,1518.0,3,0,3,2,1,2.5,730000.0,2025-01-27,12 Roper Place ,Kitchener ,Ontario,N2R 1R2,43.3854,-80.4759,1764.0,2023.0,"Unfinished, Unfinished ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,townhouse-indicator,False
